model,NUTS_ID,year,window,gdd,heat,frost,precip
ec-earth3,UKG13,2003,Mar-Jul,1700.587,50.596,2.183,207.135
ec-earth3,UKG13,2004,Apr-Aug,2029.797,56.883,0,323.635
ec-earth3,UKG13,2004,Mar-Jul,1620.153,20.494,2,244.793
ec-earth3,UKG13,2005,Apr-Aug,1974.416,82.4,0,237.688
ec-earth3,UKG13,2005,Mar-Jul,1619.028,49.579,0.118,244.008
ec-earth3,UKG13,2006,Apr-Aug,2116.991,140.964,0.842,246.66
ec-earth3,UKG13,2006,Mar-Jul,1709.665,130.259,5.139,242.06
ec-earth3,UKG13,2007,Apr-Aug,1977.753,15.12,0,390.14
ec-earth3,UKG13,2007,Mar-Jul,1647.076,0.172,0,413.794
ec-earth3,UKG13,2008,Apr-Aug,1937.536,26.602,0,333.337
ec-earth3,UKG13,2008,Mar-Jul,1552.617,22.65,0.615,324.586
ec-earth3,UKG13,2009,Apr-Aug,2002.993,29.281,0,289.861
ec-earth3,UKG13,2009,Mar-Jul,1639.573,16.822,0,269.676
ec-earth3,UKG13,2010,Apr-Aug,1948.314,36.601,0,227.881
ec-earth3,UKG13,2010,Mar-Jul,1599.449,31.488,2.65,170.166
ec-earth3,UKG13,2011,Apr-Aug,1966.284,24.866,0,154.1
ec-earth3,UKG13,2011,Mar-Jul,1634.021,14.449,0.868,124.323
ec-earth3,UKG13,2012,Apr-Aug,1836.683,35.702,0,430.124
ec-earth3,UKG13,2012,Mar-Jul,1493.336,14.421,0,396.456
ec-earth3,UKG13,2013,Apr-Aug,1918.886,91.232,0,209.218
ec-earth3,UKG13,2013,Mar-Jul,1418.359,76.927,1.943,227.923
ec-earth3,UKG13,2014,Apr-Aug,2001.034,50.021,0,300.73
ec-earth3,UKG13,2014,Mar-Jul,1702.902,44.697,0,275.738
ec-earth3,UKG13,2015,Apr-Aug,1879.623,41.29,0,211.511
ec-earth3,UKG13,2015,Mar-Jul,1516.201,24.013,0,201.546
ec-earth3,UKG13,2016,Apr-Aug,1975.809,59.94,0,256.075
ec-earth3,UKG13,2016,Mar-Jul,1545.886,29.317,0.636,290.561
ec-earth3,UKG13,2017,Apr-Aug,2026.322,54.828,0,237.198
ec-earth3,UKG13,2017,Mar-Jul,1740.437,47.063,0,241.58
ec-earth3,UKG13,2018,Apr-Aug,2160.168,162.223,0,205.301
ec-earth3,UKG13,2018,Mar-Jul,1739.176,122.644,2,251.061
ec-earth3,UKG13,2019,Apr-Aug,1959.276,90.975,0.555,300.959
ec-earth3,UKG13,2019,Mar-Jul,1596.71,47.525,0.555,303.559
ec-earth3,UKG13,2020,Apr-Aug,2065.806,92.33,0,246.084
ec-earth3,UKG13,2020,Mar-Jul,1656.825,35.689,0,194.052
ec-earth3,UKG13,2021,Apr-Aug,1882.032,56.23,0.879,230.43
ec-earth3,UKG13,2021,Mar-Jul,1538.656,52.191,0.879,232.074
ec-earth3,UKG13,2022,Apr-Aug,2127.665,177.54,0.648,138.747
ec-earth3,UKG13,2022,Mar-Jul,1719.844,84.707,0.648,153.139
ec-earth3,UKG13,2023,Apr-Aug,1999.12,56.482,0,281.17
ec-earth3,UKG13,2023,Mar-Jul,1643.249,35.722,0.683,349.482
ec-earth3,UKG21,1989,Apr-Aug,1872.103,80.882,0.773,246.55
ec-earth3,UKG21,1989,Mar-Jul,1532.975,65.664,1.969,260.615
ec-earth3,UKG21,1990,Apr-Aug,1907.571,95.648,2.396,191.828
ec-earth3,UKG21,1990,Mar-Jul,1552.499,40.645,2.669,179.699
ec-earth3,UKG21,1991,Apr-Aug,1783.545,27.931,0,238.703
ec-earth3,UKG21,1991,Mar-Jul,1449.739,12.485,0,274.131
ec-earth3,UKG21,1992,Apr-Aug,1881.726,5.686,0,362.575
ec-earth3,UKG21,1992,Mar-Jul,1592.813,5.686,0,323.188
ec-earth3,UKG21,1993,Apr-Aug,1762.113,2.568,0,344.856
ec-earth3,UKG21,1993,Mar-Jul,1478.788,1.041,0.423,319.309
ec-earth3,UKG21,1994,Apr-Aug,1809.147,24.931,0,215.312
ec-earth3,UKG21,1994,Mar-Jul,1505.459,21.469,0,246.258
ec-earth3,UKG21,1995,Apr-Aug,2000.978,175.555,1.246,128.784
ec-earth3,UKG21,1995,Mar-Jul,1525.19,74.349,2.246,172.036
ec-earth3,UKG21,1996,Apr-Aug,1755.174,49.043,0.273,223.377
ec-earth3,UKG21,1996,Mar-Jul,1329.254,24.094,0.696,204.68
ec-earth3,UKG21,1997,Apr-Aug,1915.366,77.886,0.423,348.024
ec-earth3,UKG21,1997,Mar-Jul,1536.067,10.181,0.423,318.614
ec-earth3,UKG21,1998,Apr-Aug,1795.835,14.209,0,314.899
ec-earth3,UKG21,1998,Mar-Jul,1505.312,0,0,350.775
ec-earth3,UKG21,1999,Apr-Aug,1919.191,41.604,0,294.878
ec-earth3,UKG21,1999,Mar-Jul,1592.668,27.815,0,261.767
ec-earth3,UKG21,2000,Apr-Aug,1811.344,15.929,0,347.329
ec-earth3,UKG21,2000,Mar-Jul,1476.901,10.98,0.377,324.83
ec-earth3,UKG21,2001,Apr-Aug,1847.088,48.309,0,307.461
ec-earth3,UKG21,2001,Mar-Jul,1448.444,38.604,5.073,301.84
ec-earth3,UKG21,2002,Apr-Aug,1842.876,18.551,0,283.561
ec-earth3,UKG21,2002,Mar-Jul,1500.676,8.677,0,268.533
ec-earth3,UKG21,2003,Apr-Aug,1985.849,79.261,0.423,271.368
ec-earth3,UKG21,2003,Mar-Jul,1606.578,33.196,0.696,280.919
ec-earth3,UKG21,2004,Apr-Aug,1906.88,29.157,0,345.886
ec-earth3,UKG21,2004,Mar-Jul,1523.213,8.436,2,270.329
ec-earth3,UKG21,2005,Apr-Aug,1878.348,46.242,0,263.518
ec-earth3,UKG21,2005,Mar-Jul,1554.229,31.618,0,288.448
ec-earth3,UKG21,2006,Apr-Aug,1999.808,105.126,0.423,243.891
ec-earth3,UKG21,2006,Mar-Jul,1614.545,97.922,5.423,249.03
ec-earth3,UKG21,2007,Apr-Aug,1870.963,4.56,0,474.861
ec-earth3,UKG21,2007,Mar-Jul,1554.642,0.028,0,503.289
ec-earth3,UKG21,2008,Apr-Aug,1854.27,15.002,0.227,303.424
ec-earth3,UKG21,2008,Mar-Jul,1484.813,13.486,1,300.216
ec-earth3,UKG21,2009,Apr-Aug,1870.48,12.093,0,337.916
ec-earth3,UKG21,2009,Mar-Jul,1533.212,9.496,0,331.807
ec-earth3,UKG21,2010,Apr-Aug,1823.035,7.071,0,214.097
ec-earth3,UKG21,2010,Mar-Jul,1491.945,7.071,3.969,197.767
ec-earth3,UKG21,2011,Apr-Aug,1874.052,10.418,0,169.952
ec-earth3,UKG21,2011,Mar-Jul,1537.766,5.579,1.97,160.997
ec-earth3,UKG21,2012,Apr-Aug,1735.016,10.658,0,481.256
ec-earth3,UKG21,2012,Mar-Jul,1437.808,6.104,0,435.804
ec-earth3,UKG21,2013,Apr-Aug,1801.88,60.677,1.619,243.832
ec-earth3,UKG21,2013,Mar-Jul,1336.006,55.735,5.739,253.885
ec-earth3,UKG21,2014,Apr-Aug,1920.949,23.338,0,314.86
ec-earth3,UKG21,2014,Mar-Jul,1641.564,23.165,0,288.841
ec-earth3,UKG21,2015,Apr-Aug,1766.713,15.779,0,254.401
ec-earth3,UKG21,2015,Mar-Jul,1416.535,11.004,0,240.351
ec-earth3,UKG21,2016,Apr-Aug,1872.152,26.84,0,325.266
ec-earth3,UKG21,2016,Mar-Jul,1469.043,16.572,0.273,358.242
ec-earth3,UKG21,2017,Apr-Aug,1923.031,30.266,0,236.658
ec-earth3,UKG21,2017,Mar-Jul,1647.62,28.552,0,242.856
ec-earth3,UKG21,2018,Apr-Aug,2068.506,105.61,0,219.015
ec-earth3,UKG21,2018,Mar-Jul,1654.486,83.177,2,257.3
ec-earth3,UKG21,2019,Apr-Aug,1885.699,48.243,0,359.067
ec-earth3,UKG21,2019,Mar-Jul,1538.945,24.667,0,364.486
ec-earth3,UKG21,2020,Apr-Aug,1953.201,57.176,0,299.321
ec-earth3,UKG21,2020,Mar-Jul,1560.238,21.678,0.273,236.06
ec-earth3,UKG21,2021,Apr-Aug,1790.834,35.717,0,266.508
ec-earth3,UKG21,2021,Mar-Jul,1470.47,35.708,0,272.46
ec-earth3,UKG21,2022,Apr-Aug,2003.175,111.535,0.273,173.176
ec-earth3,UKG21,2022,Mar-Jul,1619.987,50.058,0.273,193.658
ec-earth3,UKG21,2023,Apr-Aug,1930.348,28.385,0,297.459
ec-earth3,UKG21,2023,Mar-Jul,1600.13,22.464,1.773,353.044
ec-earth3,UKG22,1989,Apr-Aug,1834.575,71.607,1.022,251.794
ec-earth3,UKG22,1989,Mar-Jul,1498.662,60.032,2.407,271.933
ec-earth3,UKG22,1990,Apr-Aug,1869.225,84.356,2.82,199.134
ec-earth3,UKG22,1990,Mar-Jul,1515.558,38.683,3.308,189.248
ec-earth3,UKG22,1991,Apr-Aug,1744.512,21.024,0,259.514
ec-earth3,UKG22,1991,Mar-Jul,1414.736,8.608,0,303.317
ec-earth3,UKG22,1992,Apr-Aug,1838.58,4.542,0,375.035
ec-earth3,UKG22,1992,Mar-Jul,1554.891,4.528,0,334.988
ec-earth3,UKG22,1993,Apr-Aug,1731.089,2.004,0,362.544
ec-earth3,UKG22,1993,Mar-Jul,1446.882,0.774,0.876,334.985
ec-earth3,UKG22,1994,Apr-Aug,1766.113,18.636,0.536,240.087
ec-earth3,UKG22,1994,Mar-Jul,1467.184,15.734,0.536,276.219
ec-earth3,UKG22,1995,Apr-Aug,1961.505,155.81,0.883,146.262
ec-earth3,UKG22,1995,Mar-Jul,1492.1,64.59,2.274,196.628
ec-earth3,UKG22,1996,Apr-Aug,1715.769,43.014,0.967,236.59
ec-earth3,UKG22,1996,Mar-Jul,1294.533,21.807,1.663,229.819
ec-earth3,UKG22,1997,Apr-Aug,1878.767,70.391,0.578,360.992
ec-earth3,UKG22,1997,Mar-Jul,1503.528,9.081,0.578,326.325
ec-earth3,UKG22,1998,Apr-Aug,1763.517,12.066,0.315,347.51
ec-earth3,UKG22,1998,Mar-Jul,1474.766,0.008,0.315,397.593
ec-earth3,UKG22,1999,Apr-Aug,1881.61,34.907,0.307,316.027
ec-earth3,UKG22,1999,Mar-Jul,1557.807,24.913,0.307,290.885
ec-earth3,UKG22,2000,Apr-Aug,1768.667,14.099,0.161,385.652
ec-earth3,UKG22,2000,Mar-Jul,1440.485,10.012,0.471,363.906
ec-earth3,UKG22,2001,Apr-Aug,1810.216,43.529,0.146,329.59
ec-earth3,UKG22,2001,Mar-Jul,1415.654,35.131,5.553,327.99
ec-earth3,UKG22,2002,Apr-Aug,1801.685,14.164,0,294.178
ec-earth3,UKG22,2002,Mar-Jul,1465.904,6.412,0.051,279.203
ec-earth3,UKG22,2003,Apr-Aug,1951.271,72.411,0.637,291.402
ec-earth3,UKG22,2003,Mar-Jul,1573.245,28.55,1.098,306.997
ec-earth3,UKG22,2004,Apr-Aug,1872.473,23.701,0,338.915
ec-earth3,UKG22,2004,Mar-Jul,1491.471,6.956,2.339,281.767
ec-earth3,UKG22,2005,Apr-Aug,1848.704,40.333,0.051,262.533
ec-earth3,UKG22,2005,Mar-Jul,1526.059,28.588,0.212,287.63
ec-earth3,UKG22,2006,Apr-Aug,1970.127,97.982,0.91,242.382
ec-earth3,UKG22,2006,Mar-Jul,1584.642,91.042,5.561,267.361
ec-earth3,UKG22,2007,Apr-Aug,1842.623,4.541,0,496.229
ec-earth3,UKG22,2007,Mar-Jul,1525.613,0.027,0.059,528.303
ec-earth3,UKG22,2008,Apr-Aug,1815.733,12.533,0.289,325.106
ec-earth3,UKG22,2008,Mar-Jul,1447.955,11.58,1.128,335.655
ec-earth3,UKG22,2009,Apr-Aug,1834.243,10.962,0,349.538
ec-earth3,UKG22,2009,Mar-Jul,1498.824,9.281,0.059,347.936
ec-earth3,UKG22,2010,Apr-Aug,1787.683,4.648,0,246.506
ec-earth3,UKG22,2010,Mar-Jul,1455.026,4.648,4.62,229.089
ec-earth3,UKG22,2011,Apr-Aug,1831.675,8.631,0,188.565
ec-earth3,UKG22,2011,Mar-Jul,1497.368,4.871,3.393,176.39
ec-earth3,UKG22,2012,Apr-Aug,1693.062,8.567,0.288,509.197
ec-earth3,UKG22,2012,Mar-Jul,1396.877,4.808,0.288,460.714
ec-earth3,UKG22,2013,Apr-Aug,1765.817,56.53,2.665,240.361
ec-earth3,UKG22,2013,Mar-Jul,1303.588,52.357,8.745,255.339
ec-earth3,UKG22,2014,Apr-Aug,1885.327,21.89,0,321.329
ec-earth3,UKG22,2014,Mar-Jul,1606.251,21.768,0.468,287.896
ec-earth3,UKG22,2015,Apr-Aug,1723.208,12.302,0.059,259.871
ec-earth3,UKG22,2015,Mar-Jul,1377.182,9.736,0.059,248.227
ec-earth3,UKG22,2016,Apr-Aug,1833.55,23.523,0,324.622
ec-earth3,UKG22,2016,Mar-Jul,1431.624,14.623,0.491,359.808
ec-earth3,UKG22,2017,Apr-Aug,1888.481,25.623,0,246.934
ec-earth3,UKG22,2017,Mar-Jul,1610.855,24.396,0,258.958
ec-earth3,UKG22,2018,Apr-Aug,2015.556,86.523,0,251.828
ec-earth3,UKG22,2018,Mar-Jul,1604.638,70.43,2.842,297.644
ec-earth3,UKG22,2019,Apr-Aug,1842.261,39.009,0.205,381.987
ec-earth3,UKG22,2019,Mar-Jul,1495.876,21.055,0.205,393.602
ec-earth3,UKG22,2020,Apr-Aug,1904.489,49.344,0,316.017
ec-earth3,UKG22,2020,Mar-Jul,1513.004,18.971,0.604,254.629
ec-earth3,UKG22,2021,Apr-Aug,1738.337,32.624,0.059,288.919
ec-earth3,UKG22,2021,Mar-Jul,1420.339,32.618,0.875,300.254
ec-earth3,UKG22,2022,Apr-Aug,1954.442,102.12,0.677,175.726
ec-earth3,UKG22,2022,Mar-Jul,1568.673,45.36,0.677,197.999
ec-earth3,UKG22,2023,Apr-Aug,1894.733,23.658,0,311.769
ec-earth3,UKG22,2023,Mar-Jul,1564.936,18.112,1.463,379.6
ec-earth3,UKG23,1989,Apr-Aug,1783.261,53.767,0,291.762
ec-earth3,UKG23,1989,Mar-Jul,1449.532,44.939,0,322.136
ec-earth3,UKG23,1990,Apr-Aug,1810.569,68.29,1,252.82
ec-earth3,UKG23,1990,Mar-Jul,1467.699,24.158,1,231.89
ec-earth3,UKG23,1991,Apr-Aug,1702.77,24.252,0,247.022
ec-earth3,UKG23,1991,Mar-Jul,1369.013,13.121,0,272.9
ec-earth3,UKG23,1992,Apr-Aug,1822.491,3.52,0,364.427
ec-earth3,UKG23,1992,Mar-Jul,1525.366,3.52,0,345.746
ec-earth3,UKG23,1993,Apr-Aug,1683.495,0.473,0,382.433
ec-earth3,UKG23,1993,Mar-Jul,1401.461,0.186,0,349.721
ec-earth3,UKG23,1994,Apr-Aug,1725.328,18.107,0,243.547
ec-earth3,UKG23,1994,Mar-Jul,1415.184,16.774,0,303.027
ec-earth3,UKG23,1995,Apr-Aug,1917.374,143.431,0,149.591
ec-earth3,UKG23,1995,Mar-Jul,1442.075,59.511,1.62,201.654
ec-earth3,UKG23,1996,Apr-Aug,1679.519,41.825,0,258.875
ec-earth3,UKG23,1996,Mar-Jul,1251.255,16.805,0,216.152
ec-earth3,UKG23,1997,Apr-Aug,1848.619,68.404,0,396.001
ec-earth3,UKG23,1997,Mar-Jul,1468.534,8.256,0,360.823
ec-earth3,UKG23,1998,Apr-Aug,1725.993,10.458,0.62,374.579
ec-earth3,UKG23,1998,Mar-Jul,1431.877,0,0.62,421.909
ec-earth3,UKG23,1999,Apr-Aug,1861.175,38.343,0,331.091
ec-earth3,UKG23,1999,Mar-Jul,1530.89,24.257,0,340.691
ec-earth3,UKG23,2000,Apr-Aug,1762.6,15.038,0,397.842
ec-earth3,UKG23,2000,Mar-Jul,1417.023,11.25,0,399.121
ec-earth3,UKG23,2001,Apr-Aug,1775.014,34.717,0,379.516
ec-earth3,UKG23,2001,Mar-Jul,1370.665,27.819,5.241,356.636
ec-earth3,UKG23,2002,Apr-Aug,1797.895,12.469,0,354.495
ec-earth3,UKG23,2002,Mar-Jul,1456.489,5.444,0,328.347
ec-earth3,UKG23,2003,Apr-Aug,1937.626,60.669,0,316.833
ec-earth3,UKG23,2003,Mar-Jul,1570.233,26.879,0,336.367
ec-earth3,UKG23,2004,Apr-Aug,1857.306,19.83,0,452.416
ec-earth3,UKG23,2004,Mar-Jul,1471.451,4.447,2,321.938
ec-earth3,UKG23,2005,Apr-Aug,1801.794,33.01,0,286.508
ec-earth3,UKG23,2005,Mar-Jul,1475.969,23.551,0,287.156
ec-earth3,UKG23,2006,Apr-Aug,1920.121,84.246,0,322.401
ec-earth3,UKG23,2006,Mar-Jul,1535.734,81.24,4,318.368
ec-earth3,UKG23,2007,Apr-Aug,1813.16,1.914,0,442.866
ec-earth3,UKG23,2007,Mar-Jul,1505.522,0,0,471.101
ec-earth3,UKG23,2008,Apr-Aug,1798.454,7.285,1,333.745
ec-earth3,UKG23,2008,Mar-Jul,1427.406,7.285,1,327.497
ec-earth3,UKG23,2009,Apr-Aug,1837.905,8.617,0,380.021
ec-earth3,UKG23,2009,Mar-Jul,1497.494,6.513,0,384.349
ec-earth3,UKG23,2010,Apr-Aug,1768.599,4.735,0,218.324
ec-earth3,UKG23,2010,Mar-Jul,1447.361,4.735,2,202.576
ec-earth3,UKG23,2011,Apr-Aug,1821.432,8.008,0,234.405
ec-earth3,UKG23,2011,Mar-Jul,1502.115,3.823,0,214.202
ec-earth3,UKG23,2012,Apr-Aug,1680.191,6.255,0,515.791
ec-earth3,UKG23,2012,Mar-Jul,1390.537,4.196,0,470.513
ec-earth3,UKG23,2013,Apr-Aug,1749.487,41.846,0,289.983
ec-earth3,UKG23,2013,Mar-Jul,1291.143,39.354,5.241,286.581
ec-earth3,UKG23,2014,Apr-Aug,1867.141,16.702,0,354.121
ec-earth3,UKG23,2014,Mar-Jul,1588.853,16.62,0,338.054
ec-earth3,UKG23,2015,Apr-Aug,1703.614,14.776,0,293.258
ec-earth3,UKG23,2015,Mar-Jul,1346.331,9.961,0,301.38
ec-earth3,UKG23,2016,Apr-Aug,1821.592,17.978,0,412.454
ec-earth3,UKG23,2016,Mar-Jul,1433.808,12.662,0,435.384
ec-earth3,UKG23,2017,Apr-Aug,1852.567,18.568,0,279.232
ec-earth3,UKG23,2017,Mar-Jul,1583.081,18.207,0,310.329
ec-earth3,UKG23,2018,Apr-Aug,2049.951,91.031,0,214.249
ec-earth3,UKG23,2018,Mar-Jul,1638.085,72.112,2.62,253.097
ec-earth3,UKG23,2019,Apr-Aug,1858.958,47.042,0,433.006
ec-earth3,UKG23,2019,Mar-Jul,1512.341,24.004,0,466.853
ec-earth3,UKG23,2020,Apr-Aug,1897.802,47.611,0,344.268
ec-earth3,UKG23,2020,Mar-Jul,1522.624,18.63,0,291.767
ec-earth3,UKG23,2021,Apr-Aug,1750.37,29.023,0.62,317.055
ec-earth3,UKG23,2021,Mar-Jul,1425.623,29.023,0.62,321.849
ec-earth3,UKG23,2022,Apr-Aug,1962.04,90.37,0,210.689
ec-earth3,UKG23,2022,Mar-Jul,1586.274,44.346,0,220.245
ec-earth3,UKG23,2023,Apr-Aug,1869.618,22.544,0,369.606
ec-earth3,UKG23,2023,Mar-Jul,1533.708,18.448,0.62,429.797
ec-earth3,UKG24,1989,Apr-Aug,1841.426,72.735,0.023,275.341
ec-earth3,UKG24,1989,Mar-Jul,1500.764,57.55,0.094,302.542
ec-earth3,UKG24,1990,Apr-Aug,1868.337,90.222,2.026,212.857
ec-earth3,UKG24,1990,Mar-Jul,1518.031,35.952,2.026,195.906
ec-earth3,UKG24,1991,Apr-Aug,1751.211,32.279,0,243.228
ec-earth3,UKG24,1991,Mar-Jul,1413.908,16.356,0,273.743
ec-earth3,UKG24,1992,Apr-Aug,1871.338,6.379,0,357.274
ec-earth3,UKG24,1992,Mar-Jul,1570.664,6.351,0,330.685
ec-earth3,UKG24,1993,Apr-Aug,1732.91,2.192,0,358.901
ec-earth3,UKG24,1993,Mar-Jul,1444.747,1.062,0.165,333.208
ec-earth3,UKG24,1994,Apr-Aug,1781.123,28.189,0,222.138
ec-earth3,UKG24,1994,Mar-Jul,1469.468,25.494,0,268.364
ec-earth3,UKG24,1995,Apr-Aug,1964.093,168.77,0.404,126.317
ec-earth3,UKG24,1995,Mar-Jul,1487.937,73.967,1.611,175.306
ec-earth3,UKG24,1996,Apr-Aug,1729.948,49.932,0.309,235.672
ec-earth3,UKG24,1996,Mar-Jul,1299.202,23.245,0.541,201.551
ec-earth3,UKG24,1997,Apr-Aug,1890.241,79.135,0.144,367.442
ec-earth3,UKG24,1997,Mar-Jul,1509.116,10.323,0.144,334.219
ec-earth3,UKG24,1998,Apr-Aug,1768.984,14.919,0.09,338.279
ec-earth3,UKG24,1998,Mar-Jul,1471.314,0.018,0.138,379.984
ec-earth3,UKG24,1999,Apr-Aug,1898.742,43.951,0.281,321.864
ec-earth3,UKG24,1999,Mar-Jul,1568.559,28.501,0.281,312.448
ec-earth3,UKG24,2000,Apr-Aug,1796.695,19.005,0,365.825
ec-earth3,UKG24,2000,Mar-Jul,1453.568,12.916,0.106,361.76
ec-earth3,UKG24,2001,Apr-Aug,1825.346,42.792,0,347.788
ec-earth3,UKG24,2001,Mar-Jul,1416.318,33.645,4.433,343.419
ec-earth3,UKG24,2002,Apr-Aug,1844.016,18.673,0,322.629
ec-earth3,UKG24,2002,Mar-Jul,1496.782,8.447,0,305.401
ec-earth3,UKG24,2003,Apr-Aug,1984.973,76.65,0.015,277.26
ec-earth3,UKG24,2003,Mar-Jul,1607.251,31.306,0.015,292.51
ec-earth3,UKG24,2004,Apr-Aug,1900.489,26.122,0,410.554
ec-earth3,UKG24,2004,Mar-Jul,1512.937,6.129,2,299.793
ec-earth3,UKG24,2005,Apr-Aug,1849.933,43.926,0,272.447
ec-earth3,UKG24,2005,Mar-Jul,1518.78,30.166,0,277.92
ec-earth3,UKG24,2006,Apr-Aug,1972.362,97.058,0,289.21
ec-earth3,UKG24,2006,Mar-Jul,1583.313,92.263,3.882,283.316
ec-earth3,UKG24,2007,Apr-Aug,1854.491,3.384,0,447.323
ec-earth3,UKG24,2007,Mar-Jul,1541.822,0.009,0,474.467
ec-earth3,UKG24,2008,Apr-Aug,1837.222,11.644,0.504,323.92
ec-earth3,UKG24,2008,Mar-Jul,1464.212,11.244,0.643,314.973
ec-earth3,UKG24,2009,Apr-Aug,1877.49,11.737,0,367.422
ec-earth3,UKG24,2009,Mar-Jul,1533.492,8.366,0,363.072
ec-earth3,UKG24,2010,Apr-Aug,1811.336,7.798,0,215.371
ec-earth3,UKG24,2010,Mar-Jul,1483.879,7.739,2.069,194.324
ec-earth3,UKG24,2011,Apr-Aug,1862.16,10.852,0,200.509
ec-earth3,UKG24,2011,Mar-Jul,1537.416,5.941,0.364,181.607
ec-earth3,UKG24,2012,Apr-Aug,1722.103,10.581,0,504.751
ec-earth3,UKG24,2012,Mar-Jul,1423.591,6.022,0,460.676
ec-earth3,UKG24,2013,Apr-Aug,1795.724,54.063,0.023,274.379
ec-earth3,UKG24,2013,Mar-Jul,1326.668,49.772,3.354,278.71
ec-earth3,UKG24,2014,Apr-Aug,1906.485,21.098,0,333.282
ec-earth3,UKG24,2014,Mar-Jul,1625.934,20.837,0,317.526
ec-earth3,UKG24,2015,Apr-Aug,1750.741,18.299,0,267.53
ec-earth3,UKG24,2015,Mar-Jul,1393.972,12.056,0,271.718
ec-earth3,UKG24,2016,Apr-Aug,1859.721,24.988,0,367.112
ec-earth3,UKG24,2016,Mar-Jul,1463.274,15.552,0,393.492
ec-earth3,UKG24,2017,Apr-Aug,1900.162,24.624,0,267.993
ec-earth3,UKG24,2017,Mar-Jul,1628.808,23.222,0,287.084
ec-earth3,UKG24,2018,Apr-Aug,2077.362,105.735,0,213.298
ec-earth3,UKG24,2018,Mar-Jul,1663.548,82.788,2.323,255.767
ec-earth3,UKG24,2019,Apr-Aug,1886.228,53.836,0,403.332
ec-earth3,UKG24,2019,Mar-Jul,1538.002,27.982,0,424.834
ec-earth3,UKG24,2020,Apr-Aug,1940.524,56.023,0,304.1
ec-earth3,UKG24,2020,Mar-Jul,1556.819,21.965,0,253.544
ec-earth3,UKG24,2021,Apr-Aug,1786.609,33.317,0.207,283.977
ec-earth3,UKG24,2021,Mar-Jul,1460.34,33.294,0.207,288.977
ec-earth3,UKG24,2022,Apr-Aug,2006.356,104.384,0.008,183.216
ec-earth3,UKG24,2022,Mar-Jul,1623.925,49.577,0.008,198.331
ec-earth3,UKG24,2023,Apr-Aug,1906.639,27.272,0,338.604
ec-earth3,UKG24,2023,Mar-Jul,1568.158,22.104,0.992,400.963
ec-earth3,UKG31,1989,Apr-Aug,1909.807,97.356,0,251.472
ec-earth3,UKG31,1989,Mar-Jul,1562.945,75.116,0.005,270.066
ec-earth3,UKG31,1990,Apr-Aug,1929.162,118.886,3.548,168.434
ec-earth3,UKG31,1990,Mar-Jul,1570.045,54.068,3.548,157.139
ec-earth3,UKG31,1991,Apr-Aug,1795.998,44.958,0,251.011
ec-earth3,UKG31,1991,Mar-Jul,1452.941,20.556,0,287.973
ec-earth3,UKG31,1992,Apr-Aug,1928.412,10.605,0,346.921
ec-earth3,UKG31,1992,Mar-Jul,1622.192,10.592,0,311.652
ec-earth3,UKG31,1993,Apr-Aug,1797.077,5.582,0,316.425
ec-earth3,UKG31,1993,Mar-Jul,1499.303,2.889,0.553,303.66
ec-earth3,UKG31,1994,Apr-Aug,1851.229,46.455,0,187.593
ec-earth3,UKG31,1994,Mar-Jul,1535.173,40.864,0,217.792
ec-earth3,UKG31,1995,Apr-Aug,2021.553,198.911,1.022,99.58
ec-earth3,UKG31,1995,Mar-Jul,1540.96,89.635,2.022,142.265
ec-earth3,UKG31,1996,Apr-Aug,1788.875,60.402,0.978,207.846
ec-earth3,UKG31,1996,Mar-Jul,1356.469,33.034,0.978,178.235
ec-earth3,UKG31,1997,Apr-Aug,1945.068,94.931,0.973,320.745
ec-earth3,UKG31,1997,Mar-Jul,1557.714,13.89,0.973,284.856
ec-earth3,UKG31,1998,Apr-Aug,1830.277,22.37,0,305.705
ec-earth3,UKG31,1998,Mar-Jul,1523.218,0.334,0.005,336.025
ec-earth3,UKG31,1999,Apr-Aug,1950.022,55.793,0.553,320.063
ec-earth3,UKG31,1999,Mar-Jul,1617.038,37.177,0.553,284.025
ec-earth3,UKG31,2000,Apr-Aug,1847.348,25.199,0,311.234
ec-earth3,UKG31,2000,Mar-Jul,1505.714,14.977,0,298.135
ec-earth3,UKG31,2001,Apr-Aug,1897.594,55.123,0,294.205
ec-earth3,UKG31,2001,Mar-Jul,1482.93,42.803,3.425,323.794
ec-earth3,UKG31,2002,Apr-Aug,1903.323,26.465,0,264.439
ec-earth3,UKG31,2002,Mar-Jul,1549.415,12.625,0,262.37
ec-earth3,UKG31,2003,Apr-Aug,2052.074,106.65,0.027,214.881
ec-earth3,UKG31,2003,Mar-Jul,1658.611,39.212,0.027,225.354
ec-earth3,UKG31,2004,Apr-Aug,1958.6,37.663,0,365.69
ec-earth3,UKG31,2004,Mar-Jul,1563.282,9.732,2,277.106
ec-earth3,UKG31,2005,Apr-Aug,1905.165,56.293,0,253.204
ec-earth3,UKG31,2005,Mar-Jul,1566.357,35.73,0,272.046
ec-earth3,UKG31,2006,Apr-Aug,2031.393,111.197,0.548,243.464
ec-earth3,UKG31,2006,Mar-Jul,1635.84,104.478,4.123,238.263
ec-earth3,UKG31,2007,Apr-Aug,1903.975,5.63,0,438.455
ec-earth3,UKG31,2007,Mar-Jul,1587.09,0.017,0,464.31
