IDCROP;IDREGION;YEAR;AREA
13;PL42;1991;18651.69
13;PL42;1992;15594.85
13;PL42;1993;18070.39
13;PL42;1994;13249.61
13;PL42;1995;18781.98
13;PL42;1996;19443.46
13;PL42;1997;11154.93
13;PL42;1998;13941.16
13;PL42;1999;13309.75
13;PL42;2000;13690.6
13;PL42;2001;16236.29
13;PL42;2002;17799.78
13;PL42;2003;10079.23
13;PL42;2004;12322.5
13;PL42;2005;15020.78
13;PL42;2006;20082.35
13;PL42;2007;17992.02
13;PL42;2008;19629.3
13;PL42;2009;24325.62
13;PL42;2010;22073.83
13;PL42;2011;17698.39
13;PL42;2012;18069.48
13;PL42;2013;18845.08
13;PL42;2014;22329.19
13;PL42;2015;22469.87
13;PL42;2016;14309.41
13;PL42;2017;15960
13;PL42;2018;17098.88
13;PL42;2019;24918.02
13;PL42;2020;27116.59
13;PL42;2021;33602.05
13;PL42;2022;30799.84
13;PL424;1987;31.49
13;PL424;1988;28.64
13;PL424;1989;31.01
13;PL424;1990;38.57
13;PL424;1991;37.3
13;PL424;1992;31.19
13;PL424;1993;36.14
13;PL424;1994;26.5
13;PL424;1995;37.56
13;PL424;1996;38.89
13;PL424;1997;22.31
13;PL424;1998;27.88
13;PL424;1999;26.62
13;PL424;2000;27.38
13;PL424;2001;32.47
13;PL424;2002;35.6
13;PL424;2003;20.16
13;PL424;2004;24.65
13;PL424;2005;30.04
13;PL424;2006;40.16
13;PL424;2007;35.98
13;PL424;2008;39.26
13;PL424;2009;48.65
13;PL424;2010;44.15
13;PL424;2011;35.4
13;PL424;2012;36.14
13;PL424;2013;37.69
13;PL424;2014;44.66
13;PL424;2015;44.94
13;PL424;2016;28.62
13;PL424;2017;31.92
13;PL424;2018;34.2
13;PL424;2019;49.84
13;PL424;2020;54.23
13;PL424;2021;67.2
13;PL424;2022;61.6
13;PL426;1987;3259.25
13;PL426;1988;2964.66
13;PL426;1989;3209.46
13;PL426;1990;3991.6
13;PL426;1991;3860.9
13;PL426;1992;3228.13
13;PL426;1993;3740.57
13;PL426;1994;2742.67
13;PL426;1995;3887.87
13;PL426;1996;4024.8
13;PL426;1997;2309.07
13;PL426;1998;2885.82
13;PL426;1999;2755.12
13;PL426;2000;2833.95
13;PL426;2001;3360.91
13;PL426;2002;3684.55
13;PL426;2003;2086.4
13;PL426;2004;2550.76
13;PL426;2005;3109.3
13;PL426;2006;4157.05
13;PL426;2007;3724.35
13;PL426;2008;4063.27
13;PL426;2009;5035.4
13;PL426;2010;4569.28
13;PL426;2011;3663.57
13;PL426;2012;3740.38
13;PL426;2013;3900.93
13;PL426;2014;4622.14
13;PL426;2015;4651.26
13;PL426;2016;2962.05
13;PL426;2017;3303.72
13;PL426;2018;3539.47
13;PL426;2019;5158.03
13;PL426;2020;5613.13
13;PL426;2021;6955.62
13;PL426;2022;6375.57
13;PL427;1987;7116.83
13;PL427;1988;6473.55
13;PL427;1989;7008.1
13;PL427;1990;8715.96
13;PL427;1991;8430.56
13;PL427;1992;7048.87
13;PL427;1993;8167.82
13;PL427;1994;5988.82
13;PL427;1995;8489.45
13;PL427;1996;8788.44
13;PL427;1997;5042.03
13;PL427;1998;6301.4
13;PL427;1999;6016.01
13;PL427;2000;6188.15
13;PL427;2001;7338.8
13;PL427;2002;8045.5
13;PL427;2003;4555.81
13;PL427;2004;5569.77
13;PL427;2005;6789.39
13;PL427;2006;9077.22
13;PL427;2007;8132.39
13;PL427;2008;8872.44
13;PL427;2009;10995.18
13;PL427;2010;9977.37
13;PL427;2011;7999.67
13;PL427;2012;8167.4
13;PL427;2013;8517.98
13;PL427;2014;10092.8
13;PL427;2015;10156.38
13;PL427;2016;6467.85
13;PL427;2017;7213.92
13;PL427;2018;7728.69
13;PL427;2019;11262.94
13;PL427;2020;12256.7
13;PL427;2021;15188.12
13;PL427;2022;13921.53
13;PL428;1987;5337.62
13;PL428;1988;4855.16
13;PL428;1989;5256.08
13;PL428;1990;6536.97
13;PL428;1991;6322.92
13;PL428;1992;5286.66
13;PL428;1993;6125.86
13;PL428;1994;4491.62
13;PL428;1995;6367.09
13;PL428;1996;6591.33
13;PL428;1997;3781.52
13;PL428;1998;4726.05
13;PL428;1999;4512
13;PL428;2000;4641.11
13;PL428;2001;5504.1
13;PL428;2002;6034.13
13;PL428;2003;3416.86
13;PL428;2004;4177.33
13;PL428;2005;5092.04
13;PL428;2006;6807.92
13;PL428;2007;6099.29
13;PL428;2008;6654.33
13;PL428;2009;8246.39
13;PL428;2010;7483.03
13;PL428;2011;5999.75
13;PL428;2012;6125.55
13;PL428;2013;6388.48
13;PL428;2014;7569.6
13;PL428;2015;7617.28
13;PL428;2016;4850.89
13;PL428;2017;5410.44
13;PL428;2018;5796.52
13;PL428;2019;8447.21
13;PL428;2020;9192.53
13;PL428;2021;11391.09
13;PL428;2022;10441.14
13;PL43;1987;9591.9
13;PL43;1988;8724.9
13;PL43;1989;9445.36
13;PL43;1990;11747.17
13;PL43;1991;11362.52
13;PL43;1992;9500.31
13;PL43;1993;11008.4
13;PL43;1994;8071.6
13;PL43;1995;11441.89
13;PL43;1996;11844.86
13;PL43;1997;6795.53
13;PL43;1998;8492.89
13;PL43;1999;8108.24
13;PL43;2000;8340.25
13;PL43;2001;9891.07
13;PL43;2002;10843.55
13;PL43;2003;4199.68
13;PL43;2004;6022.28
13;PL43;2005;6777.05
13;PL43;2006;7500.64
13;PL43;2007;8032.15
13;PL43;2008;9203.48
13;PL43;2009;10477.33
13;PL43;2010;9864.85
13;PL43;2011;11534.77
13;PL43;2012;9281.14
13;PL43;2013;7677.63
13;PL43;2014;9138.28
13;PL43;2015;10288.4
13;PL43;2016;10016.58
13;PL43;2017;11105.5
13;PL43;2018;12435.55
13;PL43;2019;15387.97
13;PL43;2020;18443.68
13;PL43;2021;21903.56
13;PL43;2022;18763.12
13;PL431;1987;3884.72
13;PL431;1988;3533.59
13;PL431;1989;3825.37
13;PL431;1990;4757.61
13;PL431;1991;4601.82
13;PL431;1992;3847.63
13;PL431;1993;4458.4
13;PL431;1994;3269
13;PL431;1995;4633.97
13;PL431;1996;4797.17
13;PL431;1997;2752.19
13;PL431;1998;3439.62
13;PL431;1999;3283.84
13;PL431;2000;3377.8
13;PL431;2001;4005.88
13;PL431;2002;4391.64
13;PL431;2003;1700.87
13;PL431;2004;2439.02
13;PL431;2005;2744.71
13;PL431;2006;3037.76
13;PL431;2007;3253.02
13;PL431;2008;3727.41
13;PL431;2009;4243.32
13;PL431;2010;3995.26
13;PL431;2011;4671.58
13;PL431;2012;3758.86
13;PL431;2013;3109.44
13;PL431;2014;3701
13;PL431;2015;4166.8
13;PL431;2016;4056.72
13;PL431;2017;4497.73
13;PL431;2018;5036.4
13;PL431;2019;6232.13
13;PL431;2020;7469.69
13;PL431;2021;8870.94
13;PL431;2022;7599.06
13;PL432;1987;5707.18
13;PL432;1988;5191.32
13;PL432;1989;5619.99
13;PL432;1990;6989.57
13;PL432;1991;6760.7
13;PL432;1992;5652.69
13;PL432;1993;6550
13;PL432;1994;4802.6
13;PL432;1995;6807.93
13;PL432;1996;7047.69
13;PL432;1997;4043.34
13;PL432;1998;5053.27
13;PL432;1999;4824.4
13;PL432;2000;4962.45
13;PL432;2001;5885.19
13;PL432;2002;6451.91
13;PL432;2003;2498.81
13;PL432;2004;3583.25
13;PL432;2005;4032.34
13;PL432;2006;4462.88
13;PL432;2007;4779.13
13;PL432;2008;5476.07
13;PL432;2009;6234.01
13;PL432;2010;5869.59
13;PL432;2011;6863.19
13;PL432;2012;5522.28
13;PL432;2013;4568.19
13;PL432;2014;5437.28
13;PL432;2015;6121.6
13;PL432;2016;5959.87
13;PL432;2017;6607.77
13;PL432;2018;7399.15
13;PL432;2019;9155.84
13;PL432;2020;10973.99
13;PL432;2021;13032.62
13;PL432;2022;11164.06
13;PL5;1987;37389.8
13;PL5;1988;34010.2
13;PL5;1989;36818.6
13;PL5;1990;45791.2
13;PL5;1991;44291.8
13;PL5;1992;37032.8
13;PL5;1993;42911.4
13;PL5;1994;31463.6
13;PL5;1995;44601.2
13;PL5;1996;46172
13;PL5;1997;26489.4
13;PL5;1998;33105.8
13;PL5;1999;31606.4
13;PL5;2000;32510.8
13;PL5;2001;38556
13;PL5;2002;42268.8
13;PL5;2003;18169.6
13;PL5;2004;30667.8
13;PL5;2005;34391
13;PL5;2006;32571
13;PL5;2007;35852.4
13;PL5;2008;39027.6
13;PL5;2009;46121.6
13;PL5;2010;43465.2
13;PL5;2011;43681
13;PL5;2012;35287.2
13;PL5;2013;47102
13;PL5;2014;45124.6
13;PL5;2015;49245.6
13;PL5;2016;40091.6
13;PL5;2017;47500
13;PL5;2018;49514.92
13;PL5;2019;55965.24
13;PL5;2020;67105
13;PL5;2021;67239.48
13;PL5;2022;73139.78
13;PL51;1987;17573.21
13;PL51;1988;15984.79
13;PL51;1989;17304.74
13;PL51;1990;21521.86
13;PL51;1991;20817.15
13;PL51;1992;17405.42
13;PL51;1993;20168.36
13;PL51;1994;14787.89
13;PL51;1995;20962.56
13;PL51;1996;21700.84
13;PL51;1997;12450.02
13;PL51;1998;15559.73
13;PL51;1999;14855.01
13;PL51;2000;15280.08
13;PL51;2001;18121.32
13;PL51;2002;19866.34
13;PL51;2003;10956.27
13;PL51;2004;13892.51
13;PL51;2005;15751.08
13;PL51;2006;15210.66
13;PL51;2007;15058.01
13;PL51;2008;16274.51
13;PL51;2009;19647.8
13;PL51;2010;19385.48
13;PL51;2011;20267.98
13;PL51;2012;18349.34
13;PL51;2013;22326.35
13;PL51;2014;21208.56
13;PL51;2015;22800.71
13;PL51;2016;17640.3
13;PL51;2017;21185
13;PL51;2018;22430.26
13;PL51;2019;26863.32
13;PL51;2020;32948.56
13;PL51;2021;33283.54
13;PL51;2022;34375.7
13;PL514;1987;123.01
13;PL514;1988;111.89
13;PL514;1989;121.13
13;PL514;1990;150.65
13;PL514;1991;145.72
13;PL514;1992;121.84
13;PL514;1993;141.18
13;PL514;1994;103.52
13;PL514;1995;146.74
13;PL514;1996;151.91
13;PL514;1997;87.15
13;PL514;1998;108.92
13;PL514;1999;103.99
13;PL514;2000;106.96
13;PL514;2001;126.85
13;PL514;2002;139.06
13;PL514;2003;76.69
13;PL514;2004;97.25
13;PL514;2005;110.26
13;PL514;2006;106.47
13;PL514;2007;105.41
13;PL514;2008;113.92
13;PL514;2009;137.53
13;PL514;2010;135.7
13;PL514;2011;141.88
13;PL514;2012;128.45
13;PL514;2013;156.28
13;PL514;2014;148.46
13;PL514;2015;159.6
13;PL514;2016;123.48
13;PL514;2017;148.3
13;PL514;2018;157.01
13;PL514;2019;188.04
13;PL514;2020;230.64
13;PL514;2021;232.98
13;PL514;2022;240.63
13;PL515;1987;3725.52
13;PL515;1988;3388.78
13;PL515;1989;3668.61
13;PL515;1990;4562.64
13;PL515;1991;4413.23
13;PL515;1992;3689.95
13;PL515;1993;4275.69
13;PL515;1994;3135.03
13;PL515;1995;4444.06
13;PL515;1996;4600.58
13;PL515;1997;2639.4
13;PL515;1998;3298.66
13;PL515;1999;3149.26
13;PL515;2000;3239.38
13;PL515;2001;3841.72
13;PL515;2002;4211.66
13;PL515;2003;2322.73
13;PL515;2004;2945.21
13;PL515;2005;3339.23
13;PL515;2006;3224.66
13;PL515;2007;3192.3
13;PL515;2008;3450.2
13;PL515;2009;4165.33
13;PL515;2010;4109.72
13;PL515;2011;4296.81
13;PL515;2012;3890.06
13;PL515;2013;4733.19
13;PL515;2014;4496.22
13;PL515;2015;4833.75
13;PL515;2016;3739.74
13;PL515;2017;4491.22
13;PL515;2018;4755.21
13;PL515;2019;5695.02
13;PL515;2020;6985.09
13;PL515;2021;7056.11
13;PL515;2022;7287.65
13;PL516;1987;3251.04
13;PL516;1988;2957.19
13;PL516;1989;3201.38
13;PL516;1990;3981.54
13;PL516;1991;3851.17
13;PL516;1992;3220
13;PL516;1993;3731.15
13;PL516;1994;2735.76
13;PL516;1995;3878.07
13;PL516;1996;4014.66
13;PL516;1997;2303.25
13;PL516;1998;2878.55
13;PL516;1999;2748.18
13;PL516;2000;2826.81
13;PL516;2001;3352.44
13;PL516;2002;3675.27
13;PL516;2003;2026.91
13;PL516;2004;2570.11
13;PL516;2005;2913.95
13;PL516;2006;2813.97
13;PL516;2007;2785.73
13;PL516;2008;3010.78
13;PL516;2009;3634.84
13;PL516;2010;3586.31
13;PL516;2011;3749.58
13;PL516;2012;3394.63
13;PL516;2013;4130.37
13;PL516;2014;3923.58
13;PL516;2015;4218.13
13;PL516;2016;3263.46
13;PL516;2017;3919.23
13;PL516;2018;4149.6
13;PL516;2019;4969.71
13;PL516;2020;6095.48
13;PL516;2021;6157.46
13;PL516;2022;6359.5
13;PL517;1987;3690.37
13;PL517;1988;3356.81
13;PL517;1989;3634
13;PL517;1990;4519.59
13;PL517;1991;4371.6
13;PL517;1992;3655.14
13;PL517;1993;4235.36
13;PL517;1994;3105.46
13;PL517;1995;4402.14
13;PL517;1996;4557.18
13;PL517;1997;2614.5
13;PL517;1998;3267.54
13;PL517;1999;3119.55
13;PL517;2000;3208.82
13;PL517;2001;3805.48
13;PL517;2002;4171.93
13;PL517;2003;2300.82
13;PL517;2004;2917.43
13;PL517;2005;3307.73
13;PL517;2006;3194.24
13;PL517;2007;3162.18
13;PL517;2008;3417.65
13;PL517;2009;4126.04
13;PL517;2010;4070.95
13;PL517;2011;4256.28
13;PL517;2012;3853.36
13;PL517;2013;4688.53
13;PL517;2014;4453.8
13;PL517;2015;4788.15
13;PL517;2016;3704.46
13;PL517;2017;4448.85
13;PL517;2018;4710.35
13;PL517;2019;5641.3
13;PL517;2020;6919.2
13;PL517;2021;6989.54
13;PL517;2022;7218.9
13;PL518;1987;6765.68
13;PL518;1988;6154.15
13;PL518;1989;6662.33
13;PL518;1990;8285.92
13;PL518;1991;8014.6
13;PL518;1992;6701.09
13;PL518;1993;7764.82
13;PL518;1994;5693.34
13;PL518;1995;8070.59
13;PL518;1996;8354.82
13;PL518;1997;4793.26
13;PL518;1998;5990.49
13;PL518;1999;5719.18
13;PL518;2000;5882.83
13;PL518;2001;6976.71
13;PL518;2002;7648.54
13;PL518;2003;4218.16
13;PL518;2004;5348.62
13;PL518;2005;6064.17
13;PL518;2006;5856.1
13;PL518;2007;5797.33
13;PL518;2008;6265.69
13;PL518;2009;7564.4
13;PL518;2010;7463.41
13;PL518;2011;7803.17
13;PL518;2012;7064.5
13;PL518;2013;8595.64
13;PL518;2014;8165.3
13;PL518;2015;8778.27
13;PL518;2016;6791.52
13;PL518;2017;8156.23
13;PL518;2018;8635.65
13;PL518;2019;10342.38
13;PL518;2020;12685.19
13;PL518;2021;12814.16
13;PL518;2022;13234.64
13;PL52;1987;19816.59
13;PL52;1988;18025.41
13;PL52;1989;19513.86
13;PL52;1990;24269.34
13;PL52;1991;23474.65
13;PL52;1992;19627.38
13;PL52;1993;22743.04
13;PL52;1994;16675.71
13;PL52;1995;23638.64
13;PL52;1996;24471.16
13;PL52;1997;14039.38
13;PL52;1998;17546.07
13;PL52;1999;16751.39
13;PL52;2000;17230.72
13;PL52;2001;20434.68
13;PL52;2002;22402.46
13;PL52;2003;7213.33
13;PL52;2004;16775.29
13;PL52;2005;18639.92
13;PL52;2006;17360.34
13;PL52;2007;20794.39
13;PL52;2008;22753.09
13;PL52;2009;26473.8
13;PL52;2010;24079.72
13;PL52;2011;23413.02
13;PL52;2012;16937.86
13;PL52;2013;24775.65
13;PL52;2014;23916.04
13;PL52;2015;26444.89
13;PL52;2016;22451.3
13;PL52;2017;26315
13;PL52;2018;27084.66
13;PL52;2019;29101.92
13;PL52;2020;34156.45
13;PL52;2021;33955.94
13;PL52;2022;38764.08
13;PL523;1987;10740.59
13;PL523;1988;9769.77
13;PL523;1989;10576.51
13;PL523;1990;13153.98
13;PL523;1991;12723.26
13;PL523;1992;10638.04
13;PL523;1993;12326.73
13;PL523;1994;9038.23
13;PL523;1995;12812.14
13;PL523;1996;13263.37
13;PL523;1997;7609.35
13;PL523;1998;9509.97
13;PL523;1999;9079.25
13;PL523;2000;9339.05
13;PL523;2001;11075.6
13;PL523;2002;12142.14
13;PL523;2003;3909.63
13;PL523;2004;9092.21
13;PL523;2005;10102.84
13;PL523;2006;9409.31
13;PL523;2007;11270.56
13;PL523;2008;12332.18
13;PL523;2009;14348.8
13;PL523;2010;13051.21
13;PL523;2011;12689.85
13;PL523;2012;9180.32
13;PL523;2013;13428.4
13;PL523;2014;12962.49
13;PL523;2015;14333.13
13;PL523;2016;12168.6
13;PL523;2017;14262.73
13;PL523;2018;14679.89
13;PL523;2019;15773.24
13;PL523;2020;18512.79
13;PL523;2021;18404.12
13;PL523;2022;21010.13
13;PL524;1987;9076
13;PL524;1988;8255.64
13;PL524;1989;8937.35
13;PL524;1990;11115.36
13;PL524;1991;10751.39
13;PL524;1992;8989.34
13;PL524;1993;10416.31
13;PL524;1994;7637.47
13;PL524;1995;10826.5
13;PL524;1996;11207.79
13;PL524;1997;6430.04
13;PL524;1998;8036.1
13;PL524;1999;7672.14
13;PL524;2000;7891.67
13;PL524;2001;9359.08
13;PL524;2002;10260.33
13;PL524;2003;3303.71
13;PL524;2004;7683.08
13;PL524;2005;8537.08
13;PL524;2006;7951.04
13;PL524;2007;9523.83
13;PL524;2008;10420.92
13;PL524;2009;12125
13;PL524;2010;11028.51
13;PL524;2011;10723.16
13;PL524;2012;7757.54
13;PL524;2013;11347.25
13;PL524;2014;10953.55
13;PL524;2015;12111.76
13;PL524;2016;10282.69
13;PL524;2017;12052.27
13;PL524;2018;12404.77
13;PL524;2019;13328.68
13;PL524;2020;15643.65
13;PL524;2021;15551.82
13;PL524;2022;17753.95
13;PL6;1987;17438.1
13;PL6;1988;15861.9
13;PL6;1989;17171.7
13;PL6;1990;21356.4
13;PL6;1991;20657.1
13;PL6;1992;17271.6
13;PL6;1993;20013.3
13;PL6;1994;14674.2
13;PL6;1995;20801.4
13;PL6;1996;21534
13;PL6;1997;12354.3
13;PL6;1998;15440.1
13;PL6;1999;14740.8
13;PL6;2000;15162.6
13;PL6;2001;17982
13;PL6;2002;19713.6
13;PL6;2003;20019.2
13;PL6;2004;20704
13;PL6;2005;22108.5
13;PL6;2006;22954.8
13;PL6;2007;23035.6
13;PL6;2008;23557.2
13;PL6;2009;33625.6
13;PL6;2010;37969.6
13;PL6;2011;36324.2
13;PL6;2012;20229.3
13;PL6;2013;25477.9
13;PL6;2014;29716.2
13;PL6;2015;30056
13;PL6;2016;8238
13;PL6;2017;20710
13;PL6;2018;22728.16
13;PL6;2019;24049.32
13;PL6;2020;27647.26
13;PL6;2021;33324.83
13;PL6;2022;34111.41
13;PL61;1987;8248.22
13;PL61;1988;7502.68
13;PL61;1989;8122.21
13;PL61;1990;10101.58
13;PL61;1991;9770.81
13;PL61;1992;8169.47
13;PL61;1993;9466.29
13;PL61;1994;6940.9
13;PL61;1995;9839.06
13;PL61;1996;10185.58
13;PL61;1997;5843.58
13;PL61;1998;7303.17
13;PL61;1999;6972.4
13;PL61;2000;7171.91
13;PL61;2001;8505.49
13;PL61;2002;9324.53
13;PL61;2003;7887.56
13;PL61;2004;8612.86
13;PL61;2005;9771.96
13;PL61;2006;8126
13;PL61;2007;9582.81
13;PL61;2008;11071.88
13;PL61;2009;15635.9
13;PL61;2010;19288.56
13;PL61;2011;18416.37
13;PL61;2012;5785.58
13;PL61;2013;11439.58
13;PL61;2014;14323.21
13;PL61;2015;13735.59
13;PL61;2016;3715.34
13;PL61;2017;9568.02
13;PL61;2018;9795.84
13;PL61;2019;11086.74
13;PL61;2020;14653.05
13;PL61;2021;16162.54
13;PL61;2022;16134.7
13;PL613;1987;940.3
13;PL613;1988;855.31
13;PL613;1989;925.93
13;PL613;1990;1151.58
13;PL613;1991;1113.87
13;PL613;1992;931.32
13;PL613;1993;1079.16
13;PL613;1994;791.26
13;PL613;1995;1121.65
13;PL613;1996;1161.16
13;PL613;1997;666.17
13;PL613;1998;832.56
13;PL613;1999;794.85
13;PL613;2000;817.6
13;PL613;2001;969.63
13;PL613;2002;1063
13;PL613;2003;899.18
13;PL613;2004;981.87
13;PL613;2005;1114
13;PL613;2006;926.36
13;PL613;2007;1092.44
13;PL613;2008;1262.19
13;PL613;2009;1782.49
13;PL613;2010;2198.9
13;PL613;2011;2099.47
13;PL613;2012;659.56
13;PL613;2013;1304.11
13;PL613;2014;1632.85
13;PL613;2015;1565.86
13;PL613;2016;423.55
13;PL613;2017;1090.75
13;PL613;2018;1116.73
13;PL613;2019;1263.89
13;PL613;2020;1670.45
13;PL613;2021;1842.53
13;PL613;2022;1839.36
13;PL616;1987;2144.54
13;PL616;1988;1950.7
13;PL616;1989;2111.78
13;PL616;1990;2626.41
13;PL616;1991;2540.41
13;PL616;1992;2124.06
13;PL616;1993;2461.24
13;PL616;1994;1804.63
13;PL616;1995;2558.16
13;PL616;1996;2648.25
13;PL616;1997;1519.33
13;PL616;1998;1898.82
13;PL616;1999;1812.82
13;PL616;2000;1864.7
13;PL616;2001;2211.43
13;PL616;2002;2424.38
13;PL616;2003;2050.77
13;PL616;2004;2239.34
13;PL616;2005;2540.71
13;PL616;2006;2112.76
13;PL616;2007;2491.53
13;PL616;2008;2878.69
13;PL616;2009;4065.34
13;PL616;2010;5015.02
13;PL616;2011;4788.26
13;PL616;2012;1504.25
13;PL616;2013;2974.29
13;PL616;2014;3724.03
13;PL616;2015;3571.25
13;PL616;2016;965.99
13;PL616;2017;2487.69
13;PL616;2018;2546.92
13;PL616;2019;2882.55
13;PL616;2020;3809.79
13;PL616;2021;4202.26
13;PL616;2022;4195.02
13;PL617;1987;2119.79
13;PL617;1988;1928.19
13;PL617;1989;2087.41
13;PL617;1990;2596.11
13;PL617;1991;2511.1
13;PL617;1992;2099.55
13;PL617;1993;2432.84
13;PL617;1994;1783.81
13;PL617;1995;2528.64
13;PL617;1996;2617.69
13;PL617;1997;1501.8
13;PL617;1998;1876.91
13;PL617;1999;1791.91
13;PL617;2000;1843.18
13;PL617;2001;2185.91
13;PL617;2002;2396.4
13;PL617;2003;2027.1
13;PL617;2004;2213.51
13;PL617;2005;2511.39
13;PL617;2006;2088.38
13;PL617;2007;2462.78
13;PL617;2008;2845.47
13;PL617;2009;4018.43
13;PL617;2010;4957.16
13;PL617;2011;4733.01
13;PL617;2012;1486.89
13;PL617;2013;2939.97
13;PL617;2014;3681.06
13;PL617;2015;3530.05
13;PL617;2016;954.84
13;PL617;2017;2458.98
13;PL617;2018;2517.53
13;PL617;2019;2849.29
13;PL617;2020;3765.83
13;PL617;2021;4153.77
13;PL617;2022;4146.62
13;PL618;1987;1146.5
13;PL618;1988;1042.87
13;PL618;1989;1128.99
13;PL618;1990;1404.12
13;PL618;1991;1358.14
13;PL618;1992;1135.56
13;PL618;1993;1315.81
13;PL618;1994;964.78
13;PL618;1995;1367.63
13;PL618;1996;1415.8
13;PL618;1997;812.26
13;PL618;1998;1015.14
13;PL618;1999;969.16
13;PL618;2000;996.9
13;PL618;2001;1182.26
13;PL618;2002;1296.11
13;PL618;2003;1096.37
13;PL618;2004;1197.19
13;PL618;2005;1358.3
13;PL618;2006;1129.51
13;PL618;2007;1332.01
13;PL618;2008;1538.99
13;PL618;2009;2173.39
13;PL618;2010;2681.11
13;PL618;2011;2559.88
13;PL618;2012;804.2
13;PL618;2013;1590.1
13;PL618;2014;1990.93
13;PL618;2015;1909.25
13;PL618;2016;516.43
13;PL618;2017;1329.95
13;PL618;2018;1361.62
13;PL618;2019;1541.06
13;PL618;2020;2036.77
13;PL618;2021;2246.59
13;PL618;2022;2242.72
13;PL619;1987;1905.34
13;PL619;1988;1733.12
13;PL619;1989;1876.23
13;PL619;1990;2333.46
13;PL619;1991;2257.06
13;PL619;1992;1887.15
13;PL619;1993;2186.71
13;PL619;1994;1603.35
13;PL619;1995;2272.82
13;PL619;1996;2352.87
13;PL619;1997;1349.87
13;PL619;1998;1687.03
13;PL619;1999;1610.62
13;PL619;2000;1656.71
13;PL619;2001;1964.77
13;PL619;2002;2153.97
13;PL619;2003;1822.03
13;PL619;2004;1989.57
13;PL619;2005;2257.32
13;PL619;2006;1877.11
13;PL619;2007;2213.63
13;PL619;2008;2557.61
13;PL619;2009;3611.89
13;PL619;2010;4455.66
13;PL619;2011;4254.18
13;PL619;2012;1336.47
13;PL619;2013;2642.54
13;PL619;2014;3308.66
13;PL619;2015;3172.92
13;PL619;2016;858.24
13;PL619;2017;2210.21
13;PL619;2018;2262.84
13;PL619;2019;2561.04
13;PL619;2020;3384.85
13;PL619;2021;3733.55
13;PL619;2022;3727.11
13;PL62;1987;3226.05
13;PL62;1988;2934.45
13;PL62;1989;3176.76
13;PL62;1990;3950.93
13;PL62;1991;3821.56
13;PL62;1992;3195.25
13;PL62;1993;3702.46
13;PL62;1994;2714.73
13;PL62;1995;3848.26
13;PL62;1996;3983.79
13;PL62;1997;2285.55
13;PL62;1998;2856.42
13;PL62;1999;2727.05
13;PL62;2000;2805.08
13;PL62;2001;3326.67
13;PL62;2002;3647.02
13;PL62;2003;4344.17
13;PL62;2004;5362.34
13;PL62;2005;4885.98
13;PL62;2006;5876.43
13;PL62;2007;5390.33
13;PL62;2008;4735
13;PL62;2009;7902.02
13;PL62;2010;8353.31
13;PL62;2011;7882.35
13;PL62;2012;7262.32
13;PL62;2013;5350.36
13;PL62;2014;5646.08
13;PL62;2015;5319.91
13;PL62;2016;1812.36
13;PL62;2017;3665.67
13;PL62;2018;3795.6
13;PL62;2019;4737.72
13;PL62;2020;4617.09
13;PL62;2021;6731.62
13;PL62;2022;6310.61
13;PL621;1987;1125.89
13;PL621;1988;1024.12
13;PL621;1989;1108.69
13;PL621;1990;1378.88
13;PL621;1991;1333.73
13;PL621;1992;1115.14
13;PL621;1993;1292.16
13;PL621;1994;947.44
13;PL621;1995;1343.04
13;PL621;1996;1390.34
13;PL621;1997;797.66
13;PL621;1998;996.89
13;PL621;1999;951.74
13;PL621;2000;978.97
13;PL621;2001;1161.01
13;PL621;2002;1272.81
13;PL621;2003;1516.11
13;PL621;2004;1871.46
13;PL621;2005;1705.21
13;PL621;2006;2050.87
13;PL621;2007;1881.23
13;PL621;2008;1652.51
13;PL621;2009;2757.8
13;PL621;2010;2915.31
13;PL621;2011;2750.94
13;PL621;2012;2534.55
13;PL621;2013;1867.28
13;PL621;2014;1970.48
13;PL621;2015;1856.65
13;PL621;2016;632.51
13;PL621;2017;1279.32
13;PL621;2018;1324.67
13;PL621;2019;1653.46
13;PL621;2020;1611.37
13;PL621;2021;2349.33
13;PL621;2022;2202.4
13;PL622;1987;1342.04
13;PL622;1988;1220.73
13;PL622;1989;1321.53
13;PL622;1990;1643.59
13;PL622;1991;1589.77
13;PL622;1992;1329.22
13;PL622;1993;1540.22
13;PL622;1994;1129.33
13;PL622;1995;1600.88
13;PL622;1996;1657.26
13;PL622;1997;950.79
13;PL622;1998;1188.27
13;PL622;1999;1134.45
13;PL622;2000;1166.91
13;PL622;2001;1383.89
13;PL622;2002;1517.16
13;PL622;2003;1807.17
13;PL622;2004;2230.73
13;PL622;2005;2032.57
13;PL622;2006;2444.59
13;PL622;2007;2242.38
13;PL622;2008;1969.76
13;PL622;2009;3287.24
13;PL622;2010;3474.98
13;PL622;2011;3279.06
13;PL622;2012;3021.12
13;PL622;2013;2225.75
13;PL622;2014;2348.77
13;PL622;2015;2213.08
13;PL622;2016;753.94
13;PL622;2017;1524.92
13;PL622;2018;1578.97
13;PL622;2019;1970.89
13;PL622;2020;1920.71
13;PL622;2021;2800.35
13;PL622;2022;2625.21
13;PL623;1987;758.12
13;PL623;1988;689.6
13;PL623;1989;746.54
13;PL623;1990;928.47
13;PL623;1991;898.07
13;PL623;1992;750.88
