NUTS_ID,nuts_level,crop,year,area_ha,production_t,yield_t_ha,area_source,area_ha_alt
BG311,3,Winter barley,1987,8042.41,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1987,8429.33,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,1987,386.9200000000001,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1988,40018.29,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1988,9405.54,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1988,9858.03,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,1988,452.4899999999998,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1989,38528.61,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1989,9814.47,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1989,10286.64,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,1989,472.1700000000001,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1990,39375.02,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1990,9814.47,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1990,10286.64,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,1990,472.1700000000001,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1991,40627.71,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1991,10441.51,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1991,10870.36,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,1991,428.85000000000036,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1992,37512.92,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1992,10659.61,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1992,10205.9,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1993,42862.23,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1993,9869,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1993,7947.44,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1994,44683.71,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1994,10632.34,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1994,9678.44,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1995,39987.82,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1995,10801.37,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1995,9834.98,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1996,32424.3,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1996,7101.86,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1996,6179.6,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1997,41023.83,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1997,7941.54,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1997,6576.2,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1998,45225.41,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1998,6962.82,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,1998,82.46,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1998,6075.42,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,1998,45307.87,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,1999,37150.65,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,1999,5861.42,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,1999,69.87,NA,NA,cropareaRegional,NA
BG311,3,Total barley,1999,6244.22,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,1999,37220.520000000004,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,1999,382.8000000000002,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2000,37468.9,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2000,5921.4,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2000,65.53,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2000,5911.29,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2000,37534.43,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2001,45130.61,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2001,7349.95,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2001,97.65,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2001,3130.72,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2001,45228.26,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2002,45624.91,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2002,9994.4,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2002,91.14,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2002,4366.55,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2002,45716.05,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2003,27687.78,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2003,5725.11,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2003,100.68,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2003,3002.19,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2003,27788.46,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2004,34452.3,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2004,8192.36,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2004,95.48,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2004,4997.94,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2004,34547.780000000006,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2005,36683.43,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2005,6777.44,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2005,79.42,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2005,2840.99,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2005,36762.85,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2006,32705.3,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2006,4839.08,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2006,96.38,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2006,2486.1,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2006,32801.68,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2007,36646.19,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2007,4909.96,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2007,24.3,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2007,6463.57,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2007,36670.490000000005,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2007,1553.6099999999997,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2008,37465.52,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2008,5719.66,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2008,21.7,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2008,6892.08,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2008,37487.219999999994,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2008,1172.42,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2009,40113.09,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2009,6581.15,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2009,21.41,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2009,7594.5,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2009,40134.5,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2009,1013.3500000000004,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2010,36682.12,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2010,6582.51,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2010,25.63,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2010,7268.87,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2010,36707.75,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2010,686.3599999999997,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2011,36674.07,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2011,4730.58,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2011,20.97,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2011,5318.67,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2011,36695.04,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2011,588.0900000000001,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2012,37818.44,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2012,5103.53,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2012,63.26,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2012,5027.93,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2012,37881.700000000004,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2013,43323.98,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2013,5251.56,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2013,29.57,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2013,5231.64,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2013,43353.55,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2014,43028.51,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2014,5726.47,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2014,70.36,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2014,5819.87,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2014,43098.87,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2014,93.39999999999964,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2015,35673.42,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2015,4595.08,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2015,1.96,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2015,4465.84,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2015,35675.38,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2016,40262.21,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2016,4296.01,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2016,43.17,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2016,4320.52,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2016,40305.38,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2016,24.51000000000022,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2017,38268.04,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2017,3462.6,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2017,59.74,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2017,4460.91,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2017,38327.78,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2017,998.31,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2018,41281.68,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2018,2778.04,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2018,128.03,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2018,3341.6,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2018,41409.71,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2018,563.56,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2019,40044.52,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2019,3006.5,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2019,50.95,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2019,2991.56,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2019,40095.469999999994,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2020,41481.92,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2020,3475.69,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2020,48.02,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2020,3560.65,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2020,41529.939999999995,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2020,84.96000000000004,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2021,43355.28,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2021,3373.45,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2021,30.85,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2021,2393.48,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2021,43386.13,NA,NA,cropareaRegional,NA
BG311,3,Soft wheat,2022,40526.14,NA,NA,cropareaRegional,NA
BG311,3,Winter barley,2022,3326.02,NA,NA,cropareaRegional,NA
BG311,3,Durum wheat,2022,43.4,NA,NA,cropareaRegional,NA
BG311,3,Total barley,2022,3514.6,NA,NA,cropareaRegional,NA
BG311,3,Total wheat,2022,40569.54,NA,NA,cropareaRegional,NA
BG311,3,Spring barley,2022,188.57999999999993,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1987,42817.59,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1987,9374.28,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1987,9825.27,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,1987,450.9899999999998,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1988,46645.52,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1988,10963.14,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1988,11490.57,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,1988,527.4300000000003,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1989,44909.14,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1989,11439.8,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1989,11990.16,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,1989,550.3600000000006,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1990,45895.72,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1990,11439.8,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1990,11990.16,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,1990,550.3600000000006,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1991,47355.86,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1991,12170.67,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1991,12670.55,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,1991,499.8799999999992,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1992,43725.25,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1992,12424.89,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1992,11896.04,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1993,49960.43,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1993,11503.35,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1993,9263.58,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1994,52083.56,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1994,12393.12,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1994,11281.24,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1995,46610.01,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1995,12590.13,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1995,11463.7,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1996,37793.92,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1996,8277.97,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1996,7202.97,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1997,47817.58,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1997,9256.7,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1997,7665.25,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1998,52714.97,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1998,8115.9,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,1998,96.11,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1998,7081.54,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,1998,52811.08,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,1999,43302.99,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,1999,6832.1,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,1999,81.44,NA,NA,cropareaRegional,NA
BG312,3,Total barley,1999,7278.29,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,1999,43384.43,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,1999,446.1899999999996,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2000,43673.94,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2000,6902.01,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2000,76.38,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2000,6890.23,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2000,43750.32,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2001,52604.47,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2001,8567.14,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2001,113.82,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2001,3649.18,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2001,52718.29,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2002,53180.63,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2002,11649.53,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2002,106.23,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2002,5089.67,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2002,53286.86,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2003,32273.02,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2003,6673.22,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2003,117.36,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2003,3499.37,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2003,32390.38,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2004,40157.77,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2004,9549.05,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2004,111.29,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2004,5825.63,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2004,40269.06,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2005,42758.4,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2005,7899.82,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2005,92.57,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2005,3311.47,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2005,42850.97,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2006,38121.47,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2006,5640.46,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2006,112.34,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2006,2897.81,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2006,38233.81,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2007,42714.99,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2007,5723.08,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2007,28.33,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2007,7533.97,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2007,42743.32,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2007,1810.8900000000003,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2008,43670,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2008,6666.86,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2008,25.29,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2008,8033.45,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2008,43695.29,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2008,1366.5900000000001,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2009,46756.02,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2009,7671.02,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2009,24.95,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2009,8852.18,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2009,46780.969999999994,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2009,1181.1599999999999,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2010,42756.87,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2010,7672.61,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2010,29.87,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2010,8472.63,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2010,42786.740000000005,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2010,800.0199999999995,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2011,42747.48,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2011,5513.98,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2011,24.45,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2011,6199.47,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2011,42771.93,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2011,685.4900000000007,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2012,44081.36,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2012,5948.7,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2012,73.73,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2012,5860.58,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2012,44155.090000000004,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2013,50498.66,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2013,6121.25,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2013,34.47,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2013,6098.03,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2013,50533.130000000005,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2014,50154.26,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2014,6674.8,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2014,82.02,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2014,6783.67,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2014,50236.28,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2014,108.86999999999989,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2015,41581.12,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2015,5356.05,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2015,2.28,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2015,5205.4,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2015,41583.4,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2016,46929.83,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2016,5007.45,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2016,50.32,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2016,5036.02,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2016,46980.15,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2016,28.57000000000062,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2017,44605.43,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2017,4036.02,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2017,69.63,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2017,5199.66,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2017,44675.06,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2017,1163.6399999999999,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2018,48118.13,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2018,3238.1,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2018,149.23,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2018,3894.98,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2018,48267.36,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2018,656.8800000000001,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2019,46676.1,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2019,3504.39,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2019,59.39,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2019,3486.98,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2019,46735.49,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2020,48351.54,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2020,4051.28,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2020,55.97,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2020,4150.31,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2020,48407.51,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2020,99.0300000000002,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2021,50535.14,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2021,3932.11,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2021,35.95,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2021,2789.86,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2021,50571.09,NA,NA,cropareaRegional,NA
BG312,3,Soft wheat,2022,47237.47,NA,NA,cropareaRegional,NA
BG312,3,Winter barley,2022,3876.82,NA,NA,cropareaRegional,NA
BG312,3,Durum wheat,2022,50.58,NA,NA,cropareaRegional,NA
BG312,3,Total barley,2022,4096.64,NA,NA,cropareaRegional,NA
BG312,3,Total wheat,2022,47288.05,NA,NA,cropareaRegional,NA
BG312,3,Spring barley,2022,219.82000000000016,NA,NA,cropareaRegional,NA
BG313,3,Soft wheat,1987,50304.82,NA,NA,cropareaRegional,NA
BG313,3,Winter barley,1987,11013.5,NA,NA,cropareaRegional,NA
BG313,3,Total barley,1987,11543.35,NA,NA,cropareaRegional,NA
BG313,3,Spring barley,1987,529.8500000000004,NA,NA,cropareaRegional,NA
BG313,3,Soft wheat,1988,54802.12,NA,NA,cropareaRegional,NA
BG313,3,Winter barley,1988,12880.19,NA,NA,cropareaRegional,NA
BG313,3,Total barley,1988,13499.85,NA,NA,cropareaRegional,NA
BG313,3,Spring barley,1988,619.6599999999999,NA,NA,cropareaRegional,NA
BG313,3,Soft wheat,1989,52762.11,NA,NA,cropareaRegional,NA
BG313,3,Winter barley,1989,13440.2,NA,NA,cropareaRegional,NA
BG313,3,Total barley,1989,14086.8,NA,NA,cropareaRegional,NA
BG313,3,Spring barley,1989,646.5999999999985,NA,NA,cropareaRegional,NA
BG313,3,Soft wheat,1990,53921.2,NA,NA,cropareaRegional,NA
BG313,3,Winter barley,1990,13440.2,NA,NA,cropareaRegional,NA
BG313,3,Total barley,1990,14086.8,NA,NA,cropareaRegional,NA
BG313,3,Spring barley,1990,646.5999999999985,NA,NA,cropareaRegional,NA
BG313,3,Soft wheat,1991,55636.67,NA,NA,cropareaRegional,NA
BG313,3,Winter barley,1991,14298.88,NA,NA,cropareaRegional,NA
BG313,3,Total barley,1991,14886.16,NA,NA,cropareaRegional,NA
BG313,3,Spring barley,1991,587.2800000000007,NA,NA,cropareaRegional,NA
