model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ipsl-cm6a-lr,EL306,2022,2000.578,316.565,2,54.388,146,1
ipsl-cm6a-lr,EL306,2023,2002.673,162.832,0.72,96.899,161,1
ipsl-cm6a-lr,EL307,1989,1976.687,152.796,0,47.335,150,1
ipsl-cm6a-lr,EL307,1990,1981.207,231.952,0,44.13,147,1
ipsl-cm6a-lr,EL307,1991,1976.139,220.649,0,154.068,151,1
ipsl-cm6a-lr,EL307,1992,1975.755,210.149,1.999,113.72,153,1
ipsl-cm6a-lr,EL307,1993,1978.429,281.014,0.999,135.819,155,1
ipsl-cm6a-lr,EL307,1994,1987.33,221.456,0,140.278,160,1
ipsl-cm6a-lr,EL307,1995,1968.734,254.265,0,76.606,152,1
ipsl-cm6a-lr,EL307,1996,1970.433,277.041,0.008,134.976,155,1
ipsl-cm6a-lr,EL307,1997,1979.851,289.251,0.015,49.824,165,1
ipsl-cm6a-lr,EL307,1998,1960.9,197.962,0,73.416,149,1
ipsl-cm6a-lr,EL307,1999,1979.06,251.955,0.015,159.379,144,1
ipsl-cm6a-lr,EL307,2000,1977.6,254.105,0.008,21.837,139,1
ipsl-cm6a-lr,EL307,2001,1986.753,201.571,0,100.318,146,1
ipsl-cm6a-lr,EL307,2002,1968.525,194.734,0,91.281,145,1
ipsl-cm6a-lr,EL307,2003,1963.516,294.325,1.006,206.541,162,1
ipsl-cm6a-lr,EL307,2004,1977.544,181.184,2.018,61.304,149,1
ipsl-cm6a-lr,EL307,2005,1976.841,136.097,1,61.016,157,1
ipsl-cm6a-lr,EL307,2006,1966.511,189.456,0,46.507,137,1
ipsl-cm6a-lr,EL307,2007,1973.693,181.8,1,61.332,154,1
ipsl-cm6a-lr,EL307,2008,1968.329,195.779,3.009,24.127,150,1
ipsl-cm6a-lr,EL307,2009,1983.897,182.542,0,77.037,160,1
ipsl-cm6a-lr,EL307,2010,1967.583,128.465,0.999,64.718,151,1
ipsl-cm6a-lr,EL307,2011,1971.038,158.303,2,39.515,160,1
ipsl-cm6a-lr,EL307,2012,1988.222,238.465,0,36.259,137,1
ipsl-cm6a-lr,EL307,2013,1987.166,175.76,0,72.147,148,1
ipsl-cm6a-lr,EL307,2014,1988.951,155.383,0,41.296,159,1
ipsl-cm6a-lr,EL307,2015,1979.219,156.591,0.009,153.617,158,1
ipsl-cm6a-lr,EL307,2016,1967.37,168.309,0,68.084,147,1
ipsl-cm6a-lr,EL307,2017,1963.755,214.593,0,77.91,143,1
ipsl-cm6a-lr,EL307,2018,1978.858,171.614,0,128.632,144,1
ipsl-cm6a-lr,EL307,2019,1977.162,224.215,0,141.275,152,1
ipsl-cm6a-lr,EL307,2020,1971.473,232.397,0,122.174,152,1
ipsl-cm6a-lr,EL307,2021,1975.001,200.521,1.008,64.125,157,1
ipsl-cm6a-lr,EL307,2022,1973.822,270.651,0.018,70.174,147,1
ipsl-cm6a-lr,EL307,2023,1987.441,147.192,0.008,112.703,163,1
ipsl-cm6a-lr,EL411,1989,1994.429,142.909,0,72.904,133,1
ipsl-cm6a-lr,EL411,1990,1997.356,186.93,0,45.25,139,1
ipsl-cm6a-lr,EL411,1991,1998.452,154.835,0,136.807,147,1
ipsl-cm6a-lr,EL411,1992,1984.729,174.536,0.585,83.012,146,1
ipsl-cm6a-lr,EL411,1993,1985.653,229.191,0,156.187,139,1
ipsl-cm6a-lr,EL411,1994,1973.897,163.245,0,179.673,153,1
ipsl-cm6a-lr,EL411,1995,1986.366,188.24,0,155.583,148,1
ipsl-cm6a-lr,EL411,1996,1978.264,224.409,0,122.75,145,1
ipsl-cm6a-lr,EL411,1997,1985.895,240.81,1,101.239,162,1
ipsl-cm6a-lr,EL411,1998,1986.986,175.331,0,148.205,149,1
ipsl-cm6a-lr,EL411,1999,1982.063,179.18,0,199.304,149,1
ipsl-cm6a-lr,EL411,2000,1983.476,232.441,0,102.101,140,1
ipsl-cm6a-lr,EL411,2001,1985.933,134.559,0,147.156,143,1
ipsl-cm6a-lr,EL411,2002,2000.667,155.314,0,87.432,142,1
ipsl-cm6a-lr,EL411,2003,1985.327,286.564,0,221.29,163,1
ipsl-cm6a-lr,EL411,2004,1991.378,150.388,3,73.779,146,1
ipsl-cm6a-lr,EL411,2005,1976.093,136.491,0,174.896,152,1
ipsl-cm6a-lr,EL411,2006,1986.22,213.152,0,108.863,133,1
ipsl-cm6a-lr,EL411,2007,2002.955,200.056,0,110.063,150,1
ipsl-cm6a-lr,EL411,2008,1982.582,195.421,2,43.773,137,1
ipsl-cm6a-lr,EL411,2009,1982.226,204.674,0,183.405,152,1
ipsl-cm6a-lr,EL411,2010,1991.135,159.758,0,157.002,142,1
ipsl-cm6a-lr,EL411,2011,1979.619,194.503,0,71.472,148,1
ipsl-cm6a-lr,EL411,2012,1975.543,230.105,0,115.439,133,1
ipsl-cm6a-lr,EL411,2013,1984.385,146.202,0,145.251,143,1
ipsl-cm6a-lr,EL411,2014,1974.942,105.703,0,175.882,147,1
ipsl-cm6a-lr,EL411,2015,1978.489,149.17,0,224.286,146,1
ipsl-cm6a-lr,EL411,2016,1998.003,97.5,0,150.981,137,1
ipsl-cm6a-lr,EL411,2017,1995.157,188.547,0,105.137,136,1
ipsl-cm6a-lr,EL411,2018,1983.129,147.899,0,149.316,132,1
ipsl-cm6a-lr,EL411,2019,1978.874,179.564,0,178.356,142,1
ipsl-cm6a-lr,EL411,2020,1978.664,147.052,0,179.439,146,1
ipsl-cm6a-lr,EL411,2021,1981.716,165.607,0,198.184,153,1
ipsl-cm6a-lr,EL411,2022,1975.683,245.97,0,83.466,142,1
ipsl-cm6a-lr,EL411,2023,1987.41,117.769,0,240.653,154,1
ipsl-cm6a-lr,EL412,1989,2072.851,211.784,0,86.161,137,1
ipsl-cm6a-lr,EL412,1990,2061.852,275.589,0,38.11,141,1
ipsl-cm6a-lr,EL412,1991,2068.6,224.23,0,229.339,148,1
ipsl-cm6a-lr,EL412,1992,2074.559,288.495,0,107.865,139,1
ipsl-cm6a-lr,EL412,1993,2073.709,311.212,0,227.977,143,1
ipsl-cm6a-lr,EL412,1994,2076.51,258.987,0,240.117,156,1
ipsl-cm6a-lr,EL412,1995,2082.069,292.73,0,213.655,154,1
ipsl-cm6a-lr,EL412,1996,2077.838,346.833,0,172.304,150,1
ipsl-cm6a-lr,EL412,1997,2076.738,347.272,2,199.036,167,1
ipsl-cm6a-lr,EL412,1998,2064.169,249.023,0,189.032,153,1
ipsl-cm6a-lr,EL412,1999,2068.869,247.973,0,265.594,152,1
ipsl-cm6a-lr,EL412,2000,2061.699,354.506,0,98.56,138,1
ipsl-cm6a-lr,EL412,2001,2072.078,214.425,0,151.325,150,1
ipsl-cm6a-lr,EL412,2002,2062.068,213.036,0,109.158,144,1
ipsl-cm6a-lr,EL412,2003,2062.46,361.861,0,268.467,163,1
ipsl-cm6a-lr,EL412,2004,2068.954,223.759,3,54.337,149,1
ipsl-cm6a-lr,EL412,2005,2070.292,210.879,0,209.934,155,1
ipsl-cm6a-lr,EL412,2006,2071.899,283.746,0,134.51,138,1
ipsl-cm6a-lr,EL412,2007,2078.97,283.997,0,84.044,144,1
ipsl-cm6a-lr,EL412,2008,2058.989,223.845,2,80.684,140,1
ipsl-cm6a-lr,EL412,2009,2074.727,189.272,0,256.09,155,1
ipsl-cm6a-lr,EL412,2010,2064.749,182.095,0,182.685,147,1
ipsl-cm6a-lr,EL412,2011,2085.634,162.506,0,113.95,149,1
ipsl-cm6a-lr,EL412,2012,2071.346,259.8,0,155.315,136,1
ipsl-cm6a-lr,EL412,2013,2073.135,169.852,0,231.213,147,1
ipsl-cm6a-lr,EL412,2014,2079.67,119.727,0,256.562,154,1
ipsl-cm6a-lr,EL412,2015,2059.464,138.345,0,250.544,152,1
ipsl-cm6a-lr,EL412,2016,2077.05,123.077,0,146.592,141,1
ipsl-cm6a-lr,EL412,2017,2071.327,187.865,0,119.792,142,1
ipsl-cm6a-lr,EL412,2018,2067.365,177.334,0,145.122,135,1
ipsl-cm6a-lr,EL412,2019,2083.406,212.003,0,162.833,147,1
ipsl-cm6a-lr,EL412,2020,2065.651,192.413,0,167.711,148,1
ipsl-cm6a-lr,EL412,2021,2084.301,179.824,0,212.992,154,1
ipsl-cm6a-lr,EL412,2022,2072.378,271.648,0,61.817,144,1
ipsl-cm6a-lr,EL412,2023,2074.584,174.097,0,165.956,159,1
ipsl-cm6a-lr,EL421,1989,2190.663,96.845,0,58.032,132,1
ipsl-cm6a-lr,EL421,1990,2187.732,127.846,0,13.165,136,1
ipsl-cm6a-lr,EL421,1991,2193.444,116.845,0,110.646,142,1
ipsl-cm6a-lr,EL421,1992,2186.19,145.541,0,136.914,149,1
ipsl-cm6a-lr,EL421,1993,2189.749,151.41,0,127.707,138,1
ipsl-cm6a-lr,EL421,1994,2186.814,120.725,0,226.479,144,1
ipsl-cm6a-lr,EL421,1995,2190.53,165.188,0,91.798,145,1
ipsl-cm6a-lr,EL421,1996,2197.588,167.718,0,119.031,146,1
ipsl-cm6a-lr,EL421,1997,2179.399,185.108,0,149.234,149,1
ipsl-cm6a-lr,EL421,1998,2180.211,119.605,0,85.258,147,1
ipsl-cm6a-lr,EL421,1999,2193.533,103.918,0,153.007,145,1
ipsl-cm6a-lr,EL421,2000,2202.819,151.451,0,116.532,143,1
ipsl-cm6a-lr,EL421,2001,2197.404,85.377,0,80.172,144,1
ipsl-cm6a-lr,EL421,2002,2179.822,98.079,0,80.305,140,1
ipsl-cm6a-lr,EL421,2003,2185.025,142.157,0,246.124,153,1
ipsl-cm6a-lr,EL421,2004,2192.906,96.087,0.04,59.324,146,1
ipsl-cm6a-lr,EL421,2005,2204.603,162.83,0,40.196,143,1
ipsl-cm6a-lr,EL421,2006,2194.344,196.708,0,79.847,140,1
ipsl-cm6a-lr,EL421,2007,2197.512,206.932,0,51.046,140,1
ipsl-cm6a-lr,EL421,2008,2201.145,199.063,0.02,76.027,141,1
ipsl-cm6a-lr,EL421,2009,2199.464,165.551,0,211.306,147,1
ipsl-cm6a-lr,EL421,2010,2193.672,120.956,0,70.478,136,1
ipsl-cm6a-lr,EL421,2011,2190.299,126.566,0,120.637,144,1
ipsl-cm6a-lr,EL421,2012,2200.621,189.112,0,132.891,139,1
ipsl-cm6a-lr,EL421,2013,2184.597,151.579,0,126.013,140,1
ipsl-cm6a-lr,EL421,2014,2202.014,129.991,0,140.458,145,1
ipsl-cm6a-lr,EL421,2015,2203.685,142.047,0,322.62,148,1
ipsl-cm6a-lr,EL421,2016,2199.944,151.661,0,158.19,136,1
ipsl-cm6a-lr,EL421,2017,2176.243,195.949,0,173.456,138,1
ipsl-cm6a-lr,EL421,2018,2187.101,173.243,0,113.37,134,1
ipsl-cm6a-lr,EL421,2019,2206.041,193.1,0,216.497,143,1
ipsl-cm6a-lr,EL421,2020,2185.959,172.887,0,90.606,142,1
ipsl-cm6a-lr,EL421,2021,2192.366,158.228,0,77.544,143,1
ipsl-cm6a-lr,EL421,2022,2201.601,211.051,0,94.692,139,1
ipsl-cm6a-lr,EL421,2023,2183.802,123.539,0,137.595,148,1
ipsl-cm6a-lr,EL431,1989,1950.994,61.391,0,112.002,136,1
ipsl-cm6a-lr,EL431,1990,1964.316,111.076,0,12.967,140,1
ipsl-cm6a-lr,EL431,1991,1974.921,75.217,0,97.093,145,1
ipsl-cm6a-lr,EL431,1992,1968.151,92.325,0,125.726,149,1
ipsl-cm6a-lr,EL431,1993,1965.889,121.461,0,108.358,140,1
ipsl-cm6a-lr,EL431,1994,1961.409,94.993,0,92.924,146,1
ipsl-cm6a-lr,EL431,1995,1977.609,138.957,0,98.213,146,1
ipsl-cm6a-lr,EL431,1996,1964.82,108.522,0,160.447,148,1
ipsl-cm6a-lr,EL431,1997,1968.449,144.81,0,249.239,150,1
ipsl-cm6a-lr,EL431,1998,1945.822,98.939,0,109.841,146,1
ipsl-cm6a-lr,EL431,1999,1965.954,103.163,0,89.966,141,1
ipsl-cm6a-lr,EL431,2000,1973.17,98.886,0,49.836,140,1
ipsl-cm6a-lr,EL431,2001,1969.679,76.599,0,124.728,145,1
ipsl-cm6a-lr,EL431,2002,1954.994,68.63,0,63.115,141,1
ipsl-cm6a-lr,EL431,2003,1963.811,105.306,0,309.602,156,1
ipsl-cm6a-lr,EL431,2004,1954.967,82.731,0.297,44.413,142,1
ipsl-cm6a-lr,EL431,2005,1963.841,33.046,0,68.487,144,1
ipsl-cm6a-lr,EL431,2006,1970.751,60.925,0,67.748,143,1
ipsl-cm6a-lr,EL431,2007,1973.343,71.205,0,72.397,146,1
ipsl-cm6a-lr,EL431,2008,1961.21,67.609,0,102.077,147,1
ipsl-cm6a-lr,EL431,2009,1971.715,38.664,0,171.071,152,1
ipsl-cm6a-lr,EL431,2010,1964.19,66.935,0,60.526,141,1
ipsl-cm6a-lr,EL431,2011,1951.759,36.987,0,76.629,149,1
ipsl-cm6a-lr,EL431,2012,1974.633,80.154,0,44.308,140,1
ipsl-cm6a-lr,EL431,2013,1962.956,42.694,0,56.324,142,1
ipsl-cm6a-lr,EL431,2014,1954.821,37.953,0,30.561,146,1
ipsl-cm6a-lr,EL431,2015,1964.331,41.697,0,144.178,154,1
ipsl-cm6a-lr,EL431,2016,1956.194,67.943,0,30.906,141,1
ipsl-cm6a-lr,EL431,2017,1949.319,86.242,0,54.59,141,1
ipsl-cm6a-lr,EL431,2018,1952.758,69.002,0,31.181,140,1
ipsl-cm6a-lr,EL431,2019,1968.561,54.461,0,132.842,149,1
ipsl-cm6a-lr,EL431,2020,1974.343,92.759,0,45.008,146,1
ipsl-cm6a-lr,EL431,2021,1977.114,74.944,0,42.006,150,1
ipsl-cm6a-lr,EL431,2022,1973.35,79.472,0,72.45,147,1
ipsl-cm6a-lr,EL431,2023,1969.899,40.513,0,63.896,153,1
ipsl-cm6a-lr,EL432,1989,1976.665,51.071,0,76.741,136,1
ipsl-cm6a-lr,EL432,1990,1984.556,113.306,0,10.444,140,1
ipsl-cm6a-lr,EL432,1991,1970.485,74.204,0,99,143,1
ipsl-cm6a-lr,EL432,1992,1966.813,84.062,0,121.379,148,1
ipsl-cm6a-lr,EL432,1993,1974.372,106.799,0,95.442,139,1
ipsl-cm6a-lr,EL432,1994,1978.205,88.435,0,69.149,145,1
ipsl-cm6a-lr,EL432,1995,1967.026,117.287,0,74.518,145,1
ipsl-cm6a-lr,EL432,1996,1979.012,134.556,0,127.674,148,1
ipsl-cm6a-lr,EL432,1997,1969.638,143.179,0,164.081,150,1
ipsl-cm6a-lr,EL432,1998,1974.652,101.192,0,72.577,147,1
ipsl-cm6a-lr,EL432,1999,1981.571,87.086,0,67.852,142,1
ipsl-cm6a-lr,EL432,2000,1971.05,111.75,0,40.477,140,1
ipsl-cm6a-lr,EL432,2001,1976.005,64.632,0,92.246,146,1
ipsl-cm6a-lr,EL432,2002,1963.431,68.466,0,46.224,140,1
ipsl-cm6a-lr,EL432,2003,1967.462,108.244,0,263.204,154,1
ipsl-cm6a-lr,EL432,2004,1985.952,78.139,1.125,45.428,146,1
ipsl-cm6a-lr,EL432,2005,1977.225,25.495,0,35.191,143,1
ipsl-cm6a-lr,EL432,2006,1969.524,51.508,0,63.428,142,1
ipsl-cm6a-lr,EL432,2007,1982.091,65.914,0,39.48,145,1
ipsl-cm6a-lr,EL432,2008,1966.292,47.01,0,95.11,146,1
ipsl-cm6a-lr,EL432,2009,1980.09,29.386,0,146.165,150,1
ipsl-cm6a-lr,EL432,2010,1971.178,50.47,0,35.961,140,1
ipsl-cm6a-lr,EL432,2011,1979.595,30.743,0,72.3,148,1
ipsl-cm6a-lr,EL432,2012,1979.775,64.985,0,53.26,140,1
ipsl-cm6a-lr,EL432,2013,1970.417,30.022,0,50.26,141,1
ipsl-cm6a-lr,EL432,2014,1973.2,29.834,0,22.139,145,1
ipsl-cm6a-lr,EL432,2015,1972.381,30.538,0,165.745,153,1
ipsl-cm6a-lr,EL432,2016,1967.009,57.197,0,38.583,140,1
ipsl-cm6a-lr,EL432,2017,1956.788,75.371,0,89.774,140,1
ipsl-cm6a-lr,EL432,2018,1983.977,61.528,0,33.879,140,1
ipsl-cm6a-lr,EL432,2019,1978.216,43.387,0,130.115,148,1
ipsl-cm6a-lr,EL432,2020,1980.435,82.89,0,66.168,146,1
ipsl-cm6a-lr,EL432,2021,1960.492,69.826,0,51.988,148,1
ipsl-cm6a-lr,EL432,2022,1967.696,62.778,0,76.176,144,1
ipsl-cm6a-lr,EL432,2023,1964.273,32.71,0,55.786,150,1
ipsl-cm6a-lr,EL433,1989,1845.044,46.45,0,148.372,138,1
ipsl-cm6a-lr,EL433,1990,1841.688,85.707,0,15.017,141,1
ipsl-cm6a-lr,EL433,1991,1839.154,60.582,0,111.81,145,1
ipsl-cm6a-lr,EL433,1992,1853.292,82.013,0,156.459,150,1
ipsl-cm6a-lr,EL433,1993,1856.202,114.262,0,151.854,143,1
ipsl-cm6a-lr,EL433,1994,1844.008,87.873,0,113.9,150,1
ipsl-cm6a-lr,EL433,1995,1855.333,123.662,0,124.087,148,1
ipsl-cm6a-lr,EL433,1996,1855.581,90.32,0,191.352,149,1
ipsl-cm6a-lr,EL433,1997,1855.414,135.765,0,287.383,151,1
ipsl-cm6a-lr,EL433,1998,1849.661,89.267,0,135.532,149,1
ipsl-cm6a-lr,EL433,1999,1845.683,89.923,0,109.793,142,1
ipsl-cm6a-lr,EL433,2000,1834.516,86.13,0,61.425,138,1
ipsl-cm6a-lr,EL433,2001,1851.019,70.006,0,157.662,146,1
ipsl-cm6a-lr,EL433,2002,1847.831,54.936,0,91.488,143,1
ipsl-cm6a-lr,EL433,2003,1853.113,95.646,0,363.984,158,1
ipsl-cm6a-lr,EL433,2004,1862.161,69.473,2.258,63.483,147,1
ipsl-cm6a-lr,EL433,2005,1839.265,19.956,0,68.333,145,1
ipsl-cm6a-lr,EL433,2006,1845.917,48.113,0,63.377,143,1
ipsl-cm6a-lr,EL433,2007,1839.549,53.262,0,75.785,148,1
ipsl-cm6a-lr,EL433,2008,1848.866,46.174,0,102.141,149,1
ipsl-cm6a-lr,EL433,2009,1858.585,26.911,0,185.95,155,1
ipsl-cm6a-lr,EL433,2010,1852.18,49.643,0,66.757,142,1
ipsl-cm6a-lr,EL433,2011,1855.369,32.167,0,74.442,153,1
ipsl-cm6a-lr,EL433,2012,1857.244,70.488,0,46.57,141,1
ipsl-cm6a-lr,EL433,2013,1856.062,32.131,0,63.634,144,1
ipsl-cm6a-lr,EL433,2014,1842.067,30.552,0,50.425,149,1
ipsl-cm6a-lr,EL433,2015,1835.933,32.071,0,135.579,154,1
ipsl-cm6a-lr,EL433,2016,1853.279,55.881,0,31.631,143,1
ipsl-cm6a-lr,EL433,2017,1840.944,72.781,0,70.217,142,1
ipsl-cm6a-lr,EL433,2018,1838.198,50.751,0,36.188,141,1
ipsl-cm6a-lr,EL433,2019,1864.816,50.51,0,143.706,151,1
ipsl-cm6a-lr,EL433,2020,1845.645,79.378,0,44.697,146,1
ipsl-cm6a-lr,EL433,2021,1847.876,63.556,0,28.4,151,1
ipsl-cm6a-lr,EL433,2022,1854.234,68.137,0,74.188,148,1
ipsl-cm6a-lr,EL433,2023,1853.814,28.884,0,75.692,157,1
ipsl-cm6a-lr,EL434,1989,1933.586,60.879,0,185.141,142,1
ipsl-cm6a-lr,EL434,1990,1921.521,111.887,0,33.59,142,1
ipsl-cm6a-lr,EL434,1991,1939.357,88.348,0,115.411,148,1
ipsl-cm6a-lr,EL434,1992,1913.707,110.066,0,181.013,151,1
ipsl-cm6a-lr,EL434,1993,1927.893,162.912,0,206.872,148,1
ipsl-cm6a-lr,EL434,1994,1920.749,132.927,0,126.272,151,1
ipsl-cm6a-lr,EL434,1995,1915.438,150.914,0,120.795,149,1
ipsl-cm6a-lr,EL434,1996,1938.22,128.607,0,209.694,149,1
ipsl-cm6a-lr,EL434,1997,1919.863,169.84,0,295.987,150,1
ipsl-cm6a-lr,EL434,1998,1929.532,125.998,0,159.111,149,1
ipsl-cm6a-lr,EL434,1999,1925.048,123.996,0,105.031,141,1
ipsl-cm6a-lr,EL434,2000,1922.5,122.886,0,73.423,138,1
ipsl-cm6a-lr,EL434,2001,1937.475,97.371,0,155.055,146,1
ipsl-cm6a-lr,EL434,2002,1927.599,77.786,0,104.65,143,1
ipsl-cm6a-lr,EL434,2003,1922.872,139.222,0,439.491,157,1
ipsl-cm6a-lr,EL434,2004,1932.311,96.284,1.744,35.428,146,1
ipsl-cm6a-lr,EL434,2005,1917.908,30.519,0,49.782,144,1
ipsl-cm6a-lr,EL434,2006,1922.837,71.632,0,42.958,143,1
ipsl-cm6a-lr,EL434,2007,1935.686,86.577,0,62.127,148,1
ipsl-cm6a-lr,EL434,2008,1925.89,62.171,0,90.4,149,1
ipsl-cm6a-lr,EL434,2009,1938.858,42.039,0,147.44,156,1
ipsl-cm6a-lr,EL434,2010,1923.03,59.533,0,50.138,144,1
ipsl-cm6a-lr,EL434,2011,1918.67,53.762,0,70.582,153,1
ipsl-cm6a-lr,EL434,2012,1933.412,109.219,0,51.813,140,1
ipsl-cm6a-lr,EL434,2013,1935.977,61.864,0,77.84,144,1
ipsl-cm6a-lr,EL434,2014,1926.227,73.312,0,64.88,150,1
ipsl-cm6a-lr,EL434,2015,1939.576,63.766,0,122.355,156,1
ipsl-cm6a-lr,EL434,2016,1923.496,85.079,0,23.885,144,1
ipsl-cm6a-lr,EL434,2017,1928.025,118.768,0,57.049,143,1
ipsl-cm6a-lr,EL434,2018,1926.9,79.055,0,57.189,142,1
ipsl-cm6a-lr,EL434,2019,1915.758,93.579,0,148.505,150,1
ipsl-cm6a-lr,EL434,2020,1922.352,112.004,0,43.638,146,1
ipsl-cm6a-lr,EL434,2021,1923.876,91.876,0,17.426,151,1
ipsl-cm6a-lr,EL434,2022,1920.352,115.683,0,69.37,147,1
ipsl-cm6a-lr,EL434,2023,1918.593,53.437,0,68.269,155,1
ipsl-cm6a-lr,EL511,1989,1812.868,123.482,0,157.226,135,1
ipsl-cm6a-lr,EL511,1990,1814.627,202.657,0.793,126.567,141,1
ipsl-cm6a-lr,EL511,1991,1791.191,202.963,1.504,170.857,151,1
ipsl-cm6a-lr,EL511,1992,1807.09,188.327,5.041,185.18,150,1
ipsl-cm6a-lr,EL511,1993,1804.383,236.354,6.005,148.738,141,1
ipsl-cm6a-lr,EL511,1994,1809.813,200.626,8.663,148.891,165,1
ipsl-cm6a-lr,EL511,1995,1801.729,232.183,0.979,235.188,151,1
ipsl-cm6a-lr,EL511,1996,1793.512,319.989,7.758,190.828,140,1
ipsl-cm6a-lr,EL511,1997,1794.49,293.987,11.46,197.097,160,1
ipsl-cm6a-lr,EL511,1998,1789.173,175.175,12.384,300.638,163,1
ipsl-cm6a-lr,EL511,1999,1800.506,203.078,7.323,175.502,153,1
ipsl-cm6a-lr,EL511,2000,1808.968,229.61,4.974,151.36,144,1
ipsl-cm6a-lr,EL511,2001,1793.642,149.381,0.814,137.001,163,1
ipsl-cm6a-lr,EL511,2002,1805.547,201.122,1.062,143.547,147,1
ipsl-cm6a-lr,EL511,2003,1817.752,375.477,28.804,157.791,168,1
ipsl-cm6a-lr,EL511,2004,1796.92,143.577,14.563,139.696,152,1
ipsl-cm6a-lr,EL511,2005,1804.585,168.329,13.079,207.12,158,1
ipsl-cm6a-lr,EL511,2006,1811.601,245.556,1.275,206.133,136,1
ipsl-cm6a-lr,EL511,2007,1794.014,225,0.879,216.475,157,1
ipsl-cm6a-lr,EL511,2008,1809.785,193.598,5.704,98.503,141,1
ipsl-cm6a-lr,EL511,2009,1813.147,221.11,1.281,170.622,153,1
ipsl-cm6a-lr,EL511,2010,1806.468,190.394,12.227,290.257,165,1
ipsl-cm6a-lr,EL511,2011,1816.194,233.422,5.693,131.715,150,1
ipsl-cm6a-lr,EL511,2012,1804.342,260.954,3.032,167.427,125,1
ipsl-cm6a-lr,EL511,2013,1798.709,207.895,2.219,272.209,152,1
ipsl-cm6a-lr,EL511,2014,1820.564,116.116,1.156,366.308,156,1
ipsl-cm6a-lr,EL511,2015,1815.847,188.392,4.407,310.633,153,1
ipsl-cm6a-lr,EL511,2016,1792.793,124.978,10.008,258.595,153,1
ipsl-cm6a-lr,EL511,2017,1795.657,181.243,0.929,156.377,127,1
ipsl-cm6a-lr,EL511,2018,1793.743,180.734,5.456,266.225,148,1
ipsl-cm6a-lr,EL511,2019,1821.426,168.034,1.506,166.018,146,1
ipsl-cm6a-lr,EL511,2020,1805.817,136.357,2.452,277.106,147,1
ipsl-cm6a-lr,EL511,2021,1797.999,137.775,9.39,340.354,168,1
ipsl-cm6a-lr,EL511,2022,1816.568,229.974,17.516,197.152,166,1
ipsl-cm6a-lr,EL511,2023,1800.818,94.667,4.328,201.492,159,1
ipsl-cm6a-lr,EL512,1989,1562.791,56.859,0.526,138.775,134,1
ipsl-cm6a-lr,EL512,1990,1557.292,106.065,4.898,110.812,148,1
ipsl-cm6a-lr,EL512,1991,1551.528,117.594,21.688,187.399,177,1
ipsl-cm6a-lr,EL512,1992,1562.481,81.512,12.205,129.058,149,1
ipsl-cm6a-lr,EL512,1993,1548.513,144.391,26.163,132.515,158,1
ipsl-cm6a-lr,EL512,1994,1551.59,81.691,9.075,148.829,165,1
ipsl-cm6a-lr,EL512,1995,1570.328,125.436,6.477,124.456,155,1
ipsl-cm6a-lr,EL512,1996,1557.097,143.064,12.54,130.697,142,1
ipsl-cm6a-lr,EL512,1997,1550.077,150.836,20.757,100.958,176,1
ipsl-cm6a-lr,EL512,1998,1552.192,82.249,19.985,161.198,168,1
ipsl-cm6a-lr,EL512,1999,1556.61,110.293,14.827,145.307,167,1
ipsl-cm6a-lr,EL512,2000,1568.197,113.562,9.057,115.701,143,1
ipsl-cm6a-lr,EL512,2001,1556.686,61.811,4.277,130.418,166,1
ipsl-cm6a-lr,EL512,2002,1555.891,96.847,0.526,159.983,147,1
ipsl-cm6a-lr,EL512,2003,1551.61,174.246,35.373,244.025,174,1
ipsl-cm6a-lr,EL512,2004,1559.361,71.447,13.801,139.775,157,1
ipsl-cm6a-lr,EL512,2005,1569.201,76.525,20.308,230.863,162,1
ipsl-cm6a-lr,EL512,2006,1549.406,136.669,2.008,213.724,134,1
ipsl-cm6a-lr,EL512,2007,1565.953,93.02,3.75,255.417,159,1
ipsl-cm6a-lr,EL512,2008,1553.94,94.552,7.753,116.027,146,1
ipsl-cm6a-lr,EL512,2009,1557.876,113.662,9.451,234.628,158,1
ipsl-cm6a-lr,EL512,2010,1568.322,96.07,16.034,273.217,169,1
ipsl-cm6a-lr,EL512,2011,1559.053,107.829,15.278,188.543,169,1
ipsl-cm6a-lr,EL512,2012,1549.66,161.109,3.534,229.267,127,1
ipsl-cm6a-lr,EL512,2013,1559.841,82.965,2.46,290.482,153,1
ipsl-cm6a-lr,EL512,2014,1567.356,47.749,1.603,319.548,159,1
ipsl-cm6a-lr,EL512,2015,1566.172,78.485,9.447,458.01,160,1
ipsl-cm6a-lr,EL512,2016,1549.49,46.237,10.425,274.799,157,1
ipsl-cm6a-lr,EL512,2017,1546.226,102.274,4.345,167.173,138,1
ipsl-cm6a-lr,EL512,2018,1559.6,102.428,7.685,245.211,154,1
ipsl-cm6a-lr,EL512,2019,1562.969,116.101,3.632,164.004,149,1
ipsl-cm6a-lr,EL512,2020,1569.48,75.568,3.904,325.934,153,1
ipsl-cm6a-lr,EL512,2021,1570.719,76.624,14.5,307.568,171,1
ipsl-cm6a-lr,EL512,2022,1561.84,125.532,25.887,227.273,169,1
ipsl-cm6a-lr,EL512,2023,1566.194,51.698,8.976,255.024,165,1
ipsl-cm6a-lr,EL513,1989,1670.712,73.242,0,124.072,133,1
