model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
HadGEM3-GC3-1MM,-10.5,-10.4803,10,UK,GBR,hdd_calendar,0.114616428972944,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,UK,GBR,hdd_calendar,0.100904786123185,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,UK,GBR,hdd_calendar,0.088419160761024,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,UK,GBR,hdd_calendar,0.0737383380310955,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,UK,GBR,hdd_calendar,0.0478961878840781,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,UK,GBR,hdd_calendar,0.0395639136659229,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,UK,GBR,hdd_calendar,0.0219225435918927,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,UK,GBR,hdd_calendar,0.108018442311662,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,UK,GBR,hdd_calendar,0.128379868028149,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,UK,GBR,hdd_calendar,0.100143573878988,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,UK,GBR,hdd_calendar,0.113662290308246,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,UK,GBR,hdd_calendar,0.0761905593906235,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,UK,GBR,hdd_calendar,0.0451856378424766,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,UK,GBR,hdd_calendar,0.0588035852892933,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,UK,GBR,hdd_calendar,0.0308861760911851,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,UK,GBR,hdd_calendar,0.0292932424105632,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,UK,GBR,hdd_calendar,0.0151266354100524,Electricity
EC-Earth3,-9.5,-9.1554,4,AT,AUT,cdd_jja,-0.00869187331067263,Electricity
EC-Earth3,-8.5,-8.4726,15,AT,AUT,cdd_jja,-0.00694993084610429,Electricity
EC-Earth3,-7.5,-7.5562,20,AT,AUT,cdd_jja,-0.007110874501126,Electricity
EC-Earth3,-6.5,-6.4767,21,AT,AUT,cdd_jja,-0.00285690253321876,Electricity
EC-Earth3,-5.5,-5.3342,8,AT,AUT,cdd_jja,-0.000866086221616845,Electricity
EC-Earth3,-4.5,-4.5495,8,AT,AUT,cdd_jja,-0.0036384606238242,Electricity
EC-Earth3,-3.5,-3.3459,9,AT,AUT,cdd_jja,-0.00260829038318522,Electricity
EC-Earth3,-2.5,-2.4493,5,AT,AUT,cdd_jja,-0.0037266525128361,Electricity
EC-Earth3,-1.5,-1.3807,6,AT,AUT,cdd_jja,-0.00254439269900993,Electricity
EC-Earth3,-0.5,-0.6596,3,AT,AUT,cdd_jja,0.00808674261425766,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,AT,AUT,cdd_jja,-0.00427346839440987,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,AT,AUT,cdd_jja,-0.0023944403179897,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,AT,AUT,cdd_jja,-0.0051362397873596,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,AT,AUT,cdd_jja,-0.00191422632292492,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,AT,AUT,cdd_jja,-0.00521278615986993,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,AT,AUT,cdd_jja,-0.0041108673250546,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,AT,AUT,cdd_jja,-0.00340507051595938,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,AT,AUT,cdd_jja,-0.000572331339077214,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,AT,AUT,cdd_jja,-0.00285611744221866,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,AT,AUT,cdd_jja,-0.00576823804244487,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,AT,AUT,cdd_jja,-0.00630131483151679,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,AT,AUT,cdd_jja,-0.0051554745168622,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,AT,AUT,cdd_jja,-0.00705465326228509,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,AT,AUT,cdd_jja,-0.00927052899391736,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,AT,AUT,cdd_jja,-0.00192565375859313,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,AT,AUT,cdd_jja,-0.00486028030082237,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,AT,AUT,cdd_jja,-0.00738225429016262,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,AT,AUT,cdd_jja,-0.00234087966531581,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,AT,AUT,cdd_jja,-0.0032048286947657,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,AT,AUT,cdd_jja,-0.00103178403880587,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,AT,AUT,cdd_jja,-0.00749543824267789,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,AT,AUT,cdd_jja,-0.00794102100140466,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,AT,AUT,cdd_jja,-0.00606892789548543,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,AT,AUT,cdd_jja,-0.00564319049259466,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,AT,AUT,cdd_jja,-0.00550261558740903,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,AT,AUT,cdd_jja,-0.00280142276921128,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,AT,AUT,cdd_jja,-0.00514823423319455,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,AT,AUT,cdd_jja,-0.0035272393988092,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,AT,AUT,cdd_jja,-0.00320539570493244,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,AT,AUT,cdd_jja,-0.000245297321366427,Electricity
EC-Earth3,-9.5,-9.1554,4,BE,BEL,cdd_jja,-0.00593903895113458,Electricity
EC-Earth3,-8.5,-8.4726,15,BE,BEL,cdd_jja,-0.00577033161844515,Electricity
EC-Earth3,-7.5,-7.5562,20,BE,BEL,cdd_jja,-0.00534537930655448,Electricity
EC-Earth3,-6.5,-6.4767,21,BE,BEL,cdd_jja,-0.00376080397134071,Electricity
EC-Earth3,-5.5,-5.3342,8,BE,BEL,cdd_jja,-0.00317102616559447,Electricity
EC-Earth3,-4.5,-4.5495,8,BE,BEL,cdd_jja,-0.00411775867938886,Electricity
EC-Earth3,-3.5,-3.3459,9,BE,BEL,cdd_jja,-0.00160359198388301,Electricity
EC-Earth3,-2.5,-2.4493,5,BE,BEL,cdd_jja,-0.0042543645134073,Electricity
EC-Earth3,-1.5,-1.3807,6,BE,BEL,cdd_jja,-0.00131550720301081,Electricity
EC-Earth3,-0.5,-0.6596,3,BE,BEL,cdd_jja,-0.00037632028605077,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,BE,BEL,cdd_jja,-0.00339355584795783,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,BE,BEL,cdd_jja,-0.00406825433021552,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,BE,BEL,cdd_jja,-0.00368526077066385,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,BE,BEL,cdd_jja,-0.0029207129850607,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,BE,BEL,cdd_jja,-0.00336703721862092,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,BE,BEL,cdd_jja,-0.00462754443545764,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,BE,BEL,cdd_jja,-0.00223807636046861,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,BE,BEL,cdd_jja,-0.00072546770026454,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,BE,BEL,cdd_jja,-0.00112167695831799,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,BE,BEL,cdd_jja,-0.00755868168435308,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,BE,BEL,cdd_jja,-0.00789483148089843,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,BE,BEL,cdd_jja,-0.00629267883051562,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,BE,BEL,cdd_jja,-0.00712317426012766,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,BE,BEL,cdd_jja,-0.00707205611278743,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,BE,BEL,cdd_jja,-0.00476864273464334,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,BE,BEL,cdd_jja,-0.00537647763339201,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,BE,BEL,cdd_jja,-0.00612645761932653,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,BE,BEL,cdd_jja,-0.00324229498193742,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,BE,BEL,cdd_jja,-0.00431486013658212,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,BE,BEL,cdd_jja,-0.00171141114789756,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,BE,BEL,cdd_jja,-0.00572104535010517,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,BE,BEL,cdd_jja,-0.00652681041321387,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,BE,BEL,cdd_jja,-0.00498654910333941,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,BE,BEL,cdd_jja,-0.00499191389184013,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,BE,BEL,cdd_jja,-0.00426522493890876,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,BE,BEL,cdd_jja,-0.00373262792767024,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,BE,BEL,cdd_jja,-0.00471617248613627,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,BE,BEL,cdd_jja,-0.00205807244061099,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,BE,BEL,cdd_jja,-0.00323924185027034,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,BE,BEL,cdd_jja,-0.00149053887986776,Electricity
EC-Earth3,-9.5,-9.1554,4,BG,BGR,cdd_jja,-0.0103259529950598,Electricity
EC-Earth3,-8.5,-8.4726,15,BG,BGR,cdd_jja,-0.0102962503855557,Electricity
EC-Earth3,-7.5,-7.5562,20,BG,BGR,cdd_jja,-0.0114632009248799,Electricity
EC-Earth3,-6.5,-6.4767,21,BG,BGR,cdd_jja,-0.00844723023180629,Electricity
EC-Earth3,-5.5,-5.3342,8,BG,BGR,cdd_jja,-0.00661325765555887,Electricity
EC-Earth3,-4.5,-4.5495,8,BG,BGR,cdd_jja,-0.00582258378611887,Electricity
EC-Earth3,-3.5,-3.3459,9,BG,BGR,cdd_jja,-0.00975427589848263,Electricity
EC-Earth3,-2.5,-2.4493,5,BG,BGR,cdd_jja,-0.00129775542317508,Electricity
EC-Earth3,-1.5,-1.3807,6,BG,BGR,cdd_jja,-0.00538415407872638,Electricity
EC-Earth3,-0.5,-0.6596,3,BG,BGR,cdd_jja,0.00387896016685665,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,BG,BGR,cdd_jja,-0.00885172656152753,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,BG,BGR,cdd_jja,-0.00286632362522003,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,BG,BGR,cdd_jja,-0.00942863759810536,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,BG,BGR,cdd_jja,-0.00215690667429099,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,BG,BGR,cdd_jja,-0.00691547407443297,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,BG,BGR,cdd_jja,-0.00428062144574417,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,BG,BGR,cdd_jja,-0.00469410270579995,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,BG,BGR,cdd_jja,-0.00610133470732314,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,BG,BGR,cdd_jja,-0.00176841747773858,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,BG,BGR,cdd_jja,-0.00562365044992536,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,BG,BGR,cdd_jja,-0.00519970130986816,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,BG,BGR,cdd_jja,-0.00962722200496549,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,BG,BGR,cdd_jja,-0.00659197296622267,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,BG,BGR,cdd_jja,-0.00789090602589791,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,BG,BGR,cdd_jja,-0.00277590731170783,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,BG,BGR,cdd_jja,-0.00394281423486526,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,BG,BGR,cdd_jja,-0.00717529557930136,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,BG,BGR,cdd_jja,-0.00688686186909578,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,BG,BGR,cdd_jja,-0.00292620862206145,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,BG,BGR,cdd_jja,-0.00213126036828753,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,BG,BGR,cdd_jja,-0.0143523358052696,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,BG,BGR,cdd_jja,-0.0112899138946898,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,BG,BGR,cdd_jja,-0.00983849871632732,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,BG,BGR,cdd_jja,-0.0107165357676124,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,BG,BGR,cdd_jja,-0.00734068808332368,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,BG,BGR,cdd_jja,-0.00563660445142711,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,BG,BGR,cdd_jja,-0.00499060540683996,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,BG,BGR,cdd_jja,-0.00526974887354428,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,BG,BGR,cdd_jja,-0.00439288945875932,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,BG,BGR,cdd_jja,0.00156045559504386,Electricity
EC-Earth3,-9.5,-9.1554,4,CY,CYP,cdd_jja,-0.0126889896730452,Electricity
EC-Earth3,-8.5,-8.4726,15,CY,CYP,cdd_jja,-0.012037276910624,Electricity
EC-Earth3,-7.5,-7.5562,20,CY,CYP,cdd_jja,-0.014112926666404,Electricity
EC-Earth3,-6.5,-6.4767,21,CY,CYP,cdd_jja,-0.0108062106062912,Electricity
EC-Earth3,-5.5,-5.3342,8,CY,CYP,cdd_jja,-0.0108310718212946,Electricity
EC-Earth3,-4.5,-4.5495,8,CY,CYP,cdd_jja,-0.00680660812241829,Electricity
EC-Earth3,-3.5,-3.3459,9,CY,CYP,cdd_jja,-0.0114953460397175,Electricity
EC-Earth3,-2.5,-2.4493,5,CY,CYP,cdd_jja,-0.00246126028533205,Electricity
EC-Earth3,-1.5,-1.3807,6,CY,CYP,cdd_jja,-0.00303852025124326,Electricity
EC-Earth3,-0.5,-0.6596,3,CY,CYP,cdd_jja,0.00215468224979069,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,CY,CYP,cdd_jja,-0.01084659917663,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,CY,CYP,cdd_jja,-0.0106533795582706,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,CY,CYP,cdd_jja,-0.0112845927223558,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,CY,CYP,cdd_jja,-0.00849935155097999,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,CY,CYP,cdd_jja,-0.00733427650682281,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,CY,CYP,cdd_jja,-0.00582668370578609,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,CY,CYP,cdd_jja,-0.00364871042299225,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,CY,CYP,cdd_jja,-0.00412896803422371,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,CY,CYP,cdd_jja,-0.000871363777784223,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,CY,CYP,cdd_jja,-0.017653643460715,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,CY,CYP,cdd_jja,-0.0167751702477632,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,CY,CYP,cdd_jja,-0.0222831942398396,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,CY,CYP,cdd_jja,-0.0176785919080517,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,CY,CYP,cdd_jja,-0.0162283543661894,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,CY,CYP,cdd_jja,-0.0134691956624838,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,CY,CYP,cdd_jja,-0.0103038395985568,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,CY,CYP,cdd_jja,-0.0118290533309292,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,CY,CYP,cdd_jja,-0.00853014456465081,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,CY,CYP,cdd_jja,-0.00466959042012998,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,CY,CYP,cdd_jja,-0.0015489409270423,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,CY,CYP,cdd_jja,-0.019849979149678,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,CY,CYP,cdd_jja,-0.0140480694265619,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,CY,CYP,cdd_jja,-0.0132381608276193,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,CY,CYP,cdd_jja,-0.0149937987685228,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,CY,CYP,cdd_jja,-0.00916742037590345,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,CY,CYP,cdd_jja,-0.00925888347741579,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,CY,CYP,cdd_jja,-0.00471272680896913,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,CY,CYP,cdd_jja,-0.00761747627702768,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,CY,CYP,cdd_jja,-0.00498048645617192,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,CY,CYP,cdd_jja,0.000834071955279192,Electricity
EC-Earth3,-9.5,-9.1554,4,CZ,CZE,cdd_jja,-0.00803178624425024,Electricity
EC-Earth3,-8.5,-8.4726,15,CZ,CZE,cdd_jja,-0.00734504969999093,Electricity
EC-Earth3,-7.5,-7.5562,20,CZ,CZE,cdd_jja,-0.00693457795543555,Electricity
EC-Earth3,-6.5,-6.4767,21,CZ,CZE,cdd_jja,-0.003152707375592,Electricity
EC-Earth3,-5.5,-5.3342,8,CZ,CZE,cdd_jja,-0.00177495990273946,Electricity
EC-Earth3,-4.5,-4.5495,8,CZ,CZE,cdd_jja,-0.0040339720232109,Electricity
EC-Earth3,-3.5,-3.3459,9,CZ,CZE,cdd_jja,-0.00244045537382924,Electricity
EC-Earth3,-2.5,-2.4493,5,CZ,CZE,cdd_jja,-0.00451440409910904,Electricity
EC-Earth3,-1.5,-1.3807,6,CZ,CZE,cdd_jja,-0.00260497555451811,Electricity
EC-Earth3,-0.5,-0.6596,3,CZ,CZE,cdd_jja,0.0062648953323452,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,CZ,CZE,cdd_jja,-0.00408029239221714,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,CZ,CZE,cdd_jja,-0.00274153777236986,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,CZ,CZE,cdd_jja,-0.0047485356818073,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,CZ,CZE,cdd_jja,-0.00211904784161922,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,CZ,CZE,cdd_jja,-0.00488710424332599,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,CZ,CZE,cdd_jja,-0.00441295289542869,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,CZ,CZE,cdd_jja,-0.00364548282665848,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,CZ,CZE,cdd_jja,-0.000684337655092325,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,CZ,CZE,cdd_jja,-0.00326414668144037,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,CZ,CZE,cdd_jja,-0.00699808309411079,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,CZ,CZE,cdd_jja,-0.0078140107240542,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,CZ,CZE,cdd_jja,-0.00607294058281931,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,CZ,CZE,cdd_jja,-0.00814204791359845,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,CZ,CZE,cdd_jja,-0.0100273567180195,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,CZ,CZE,cdd_jja,-0.00180823903791062,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,CZ,CZE,cdd_jja,-0.00602976057781348,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,CZ,CZE,cdd_jja,-0.00806885998592191,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,CZ,CZE,cdd_jja,-0.00243613737332866,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,CZ,CZE,cdd_jja,-0.00352087143847501,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,CZ,CZE,cdd_jja,-0.00222590744996697,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,CZ,CZE,cdd_jja,-0.00784519628322507,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,CZ,CZE,cdd_jja,-0.00764709165419835,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,CZ,CZE,cdd_jja,-0.0061576431784974,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,CZ,CZE,cdd_jja,-0.00555307949224917,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,CZ,CZE,cdd_jja,-0.00563211198625983,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,CZ,CZE,cdd_jja,-0.00343307209496316,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,CZ,CZE,cdd_jja,-0.00540866636439636,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,CZ,CZE,cdd_jja,-0.0039008118663596,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,CZ,CZE,cdd_jja,-0.00381763583651504,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,CZ,CZE,cdd_jja,-0.00105184747547524,Electricity
EC-Earth3,-9.5,-9.1554,4,DE,DEU,cdd_jja,-0.00723269445464244,Electricity
EC-Earth3,-8.5,-8.4726,15,DE,DEU,cdd_jja,-0.00644568434320293,Electricity
EC-Earth3,-7.5,-7.5562,20,DE,DEU,cdd_jja,-0.00609029981715498,Electricity
EC-Earth3,-6.5,-6.4767,21,DE,DEU,cdd_jja,-0.0031549318000923,Electricity
EC-Earth3,-5.5,-5.3342,8,DE,DEU,cdd_jja,-0.00240739431949145,Electricity
EC-Earth3,-4.5,-4.5495,8,DE,DEU,cdd_jja,-0.00441142632959515,Electricity
EC-Earth3,-3.5,-3.3459,9,DE,DEU,cdd_jja,-0.001786343722241,Electricity
EC-Earth3,-2.5,-2.4493,5,DE,DEU,cdd_jja,-0.00421916626690255,Electricity
EC-Earth3,-1.5,-1.3807,6,DE,DEU,cdd_jja,-0.00199016206910183,Electricity
EC-Earth3,-0.5,-0.6596,3,DE,DEU,cdd_jja,0.0015432272092082,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,DE,DEU,cdd_jja,-0.00346194599730039,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,DE,DEU,cdd_jja,-0.00363427347182364,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,DE,DEU,cdd_jja,-0.00387302836818918,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,DE,DEU,cdd_jja,-0.00239160526715599,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,DE,DEU,cdd_jja,-0.00372333768416899,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,DE,DEU,cdd_jja,-0.00461768718178964,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,DE,DEU,cdd_jja,-0.00277686686737463,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,DE,DEU,cdd_jja,-0.000666542259089924,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,DE,DEU,cdd_jja,-0.00171995991656538,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,DE,DEU,cdd_jja,-0.00812106853742895,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,DE,DEU,cdd_jja,-0.00906928400089022,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,DE,DEU,cdd_jja,-0.00674528379207668,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,DE,DEU,cdd_jja,-0.00818409389827079,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,DE,DEU,cdd_jja,-0.00866443874183559,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,DE,DEU,cdd_jja,-0.0041723661200629,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,DE,DEU,cdd_jja,-0.00597681055147301,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,DE,DEU,cdd_jja,-0.00747393547250832,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,DE,DEU,cdd_jja,-0.00338766766545703,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,DE,DEU,cdd_jja,-0.00454013763744585,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,DE,DEU,cdd_jja,-0.00210539598145071,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,DE,DEU,cdd_jja,-0.00691665171093313,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,DE,DEU,cdd_jja,-0.00715292048579834,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,DE,DEU,cdd_jja,-0.00548080750407275,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,DE,DEU,cdd_jja,-0.00550636657774287,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,DE,DEU,cdd_jja,-0.0048918584054933,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,DE,DEU,cdd_jja,-0.00357011409064831,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,DE,DEU,cdd_jja,-0.00540164416156208,Electricity
