IDREGION;CROP_NAME;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
DE221;Soft wheat;2011;6.5;NSI;;Yes;;;;;t/ha
DE221;Soft wheat;2012;7.43;NSI;;Yes;;;;;t/ha
DE221;Soft wheat;2013;7.87;NSI;;Yes;;;;;t/ha
DE221;Soft wheat;2014;9.02;NSI;;Yes;;;;;t/ha
DE221;Soft wheat;2015;8.25;NSI;;Yes;;;;;t/ha
DE221;Total barley;1999;309.0;NSI;;;Yes;Yes;;Yes;ha
DE221;Total barley;2003;323.0;NSI;;;Yes;Yes;;Yes;ha
DE221;Total barley;2007;316.0;NSI;;;Yes;Yes;;Yes;ha
DE221;Total barley;2010;246.0;NSI;;;;Yes;;No;ha
DE221;Total barley;2020;264.0;NSI;;;;;;;ha
DE221;Total barley;1999;1642.79;NSI;;;Yes;Yes;;Yes;t
DE221;Total barley;2003;1626.59;NSI;;;Yes;Yes;;Yes;t
DE221;Total barley;2007;1880.16;NSI;;;Yes;Yes;;Yes;t
DE221;Total barley;2010;1689.79;NSI;;;Yes;Yes;;Yes;t
IE04;Winter barley;2013;1180.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2014;1780.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2015;2280.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2016;2550.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2017;2450.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2018;1690.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2019;2630.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2020;1920.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2021;2260.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2022;2240.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2023;1850.0;Eurostat;;;;Yes;;;ha
IE04;Winter barley;2010;7620.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2011;8880.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2012;8116.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2013;10260.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2014;18620.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2015;20140.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2016;19170.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2017;20790.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2018;14970.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2019;22710.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2020;14000.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2021;17830.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2022;17090.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2023;15380.0;Eurostat;;;;Yes;;;t
IE04;Winter barley;2010;8.21;Eurostat;Yes;;;Yes;;;t/ha
IE04;Winter barley;2011;8.87;Eurostat;Yes;;;Yes;;;t/ha
IE04;Winter barley;2012;7.72;Eurostat;Yes;;;Yes;;;t/ha
IE04;Winter barley;2013;8.69;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2014;10.46;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2015;8.83;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2016;7.52;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2017;8.49;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2018;8.86;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2019;8.63;Eurostat;;;Yes;Yes;;;t/ha
IE04;Winter barley;2020;7.29;Eurostat;;;Yes;Yes;;;t/ha
CZ020;Winter barley;2002;25490.0;NSI;;;;Yes;;No;ha
CZ020;Winter barley;2003;23932.0;NSI;;;;Yes;;No;ha
CZ020;Winter barley;2004;22964.0;NSI;;;;Yes;;No;ha
CZ020;Winter barley;2005;25361.0;NSI;;;;Yes;;No;ha
CZ020;Winter barley;2006;22457.0;NSI;;;;Yes;;No;ha
ITC47;Winter barley;2020;19238.5;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2006;5.85;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2007;2.46;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2008;2.95;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2009;2.66;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2010;5.23;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2011;4.23;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2012;5.47;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2013;3.65;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2014;4.93;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2016;4.53;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2017;5.53;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2018;5.57;Mixed;;;Yes;Yes;;Yes;t/ha
ITC47;Winter barley;2019;5.86;Mixed;;;Yes;Yes;;Yes;t/ha
NL21;Winter barley;1994;123.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;1995;377.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;1996;411.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;1997;339.0;NSI;;;;No;;Yes;t
NL21;Winter barley;1998;694.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;1999;387.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2000;920.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2001;1277.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2002;737.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2003;1142.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2004;685.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2005;1079.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2006;706.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2007;1236.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2008;542.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2009;1061.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2010;1237.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2011;954.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2012;727.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2013;964.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2014;585.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2015;943.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2016;834.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2017;951.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2018;1369.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2019;2257.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2020;1588.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2021;1779.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;2022;2329.0;NSI;;;;Yes;;Yes;t
NL21;Winter barley;1994;4.4;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;1995;5.5;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;1996;6.1;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;1997;6.1;NSI;;;;No;;Yes;t/ha
NL21;Winter barley;1998;4.6;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;1999;5.1;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2000;5.2;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2001;5.2;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2002;5.1;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2003;5.8;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2004;5.1;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2005;5.6;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2006;5.3;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2007;5.7;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2008;4.8;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2009;6.5;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2010;5.4;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2011;5.8;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2012;7.5;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2013;6.9;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2014;5.3;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2015;7.2;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2016;7.2;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2017;7.4;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2018;8.0;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2019;7.7;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2020;5.4;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2021;6.1;NSI;;;;Yes;;Yes;t/ha
NL21;Winter barley;2022;7.5;NSI;;;;Yes;;Yes;t/ha
NL21;Spring barley;1994;1262.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;1995;1417.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;1996;1574.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;1997;1873.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;1998;2326.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;1999;3134.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2000;3603.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2001;5128.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2002;4397.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2003;3980.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2004;3328.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2005;3481.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2006;3043.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2007;2275.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2008;2308.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2009;2092.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2010;1713.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2011;1615.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2012;1382.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2013;1563.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2014;1118.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2015;1203.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2016;1260.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2017;1115.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2018;1443.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2019;1360.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2020;1358.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2021;1001.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;2022;1639.0;NSI;;;;Yes;;Yes;ha
NL21;Spring barley;1994;6873.0;NSI;;;;Yes;;Yes;t
NL21;Spring barley;1995;7897.0;NSI;;;;Yes;;Yes;t
NL21;Spring barley;1996;9623.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2000;51202.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2001;67251.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2002;54958.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2003;37440.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2004;88896.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2005;59852.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2006;55562.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2007;39077.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2008;76623.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2009;46366.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2010;39959.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2011;42238.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2012;59030.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2013;71948.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2014;83874.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2015;83617.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2016;85721.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2017;85670.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2018;74718.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2019;75236.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2020;84110.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2021;110125.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;2022;97487.0;NSI;;;;Yes;;Yes;t
HU333;Winter barley;1996;3.41;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;1997;4.18;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;1998;4.12;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;1999;3.26;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2000;3.23;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2001;3.83;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2002;2.85;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2003;2.2;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2004;4.65;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2005;3.5;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2006;3.6;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2007;3.08;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2008;4.75;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2009;2.93;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2010;3.09;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2011;3.5;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2012;3.71;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2013;4.21;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2014;4.06;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2015;4.59;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2016;4.3;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2017;5.02;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2018;4.75;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2019;4.92;NSI;;;Yes;Yes;;Yes;t/ha
HU333;Winter barley;2020;4.73;NSI;;;;Yes;;Yes;t/ha
HU333;Winter barley;2021;6.64;NSI;;;;Yes;;Yes;t/ha
HU333;Winter barley;2022;4.48;NSI;;;;Yes;;Yes;t/ha
HU333;Spring barley;1996;3899.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;1997;5552.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;1998;6001.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;1999;6130.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2000;6857.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2001;5958.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2002;7219.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2003;7450.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2004;6081.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2005;5102.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2006;4623.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2007;4305.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2008;5231.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2009;5050.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2010;4490.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2011;5184.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2012;4210.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2013;4275.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2014;3502.0;NSI;;;;Yes;;Yes;ha
HU333;Spring barley;2015;4361.0;NSI;;;;Yes;;Yes;ha
LU;Winter barley;1975;3.14;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1976;2.13;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1977;3.65;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1978;4.0;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1979;3.77;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1980;3.28;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1981;3.83;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1982;4.3;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1983;4.68;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1984;4.66;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1985;5.79;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1986;4.56;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1987;3.86;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1988;4.5;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1989;4.52;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1990;4.79;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1991;5.48;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1992;5.64;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1993;5.17;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1994;5.25;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1995;5.74;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1996;5.94;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1997;5.86;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1998;5.61;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;1999;5.69;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2000;5.24;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2001;5.04;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2002;5.9;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2003;5.59;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2004;6.68;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2005;5.83;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2006;5.78;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2007;5.12;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2008;5.79;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2009;6.1;Eurostat;;;Yes;Yes;;Yes;t/ha
LU;Winter barley;2010;5.68;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2011;5.24;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2012;5.54;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2013;5.67;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2014;5.69;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2015;6.33;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2016;5.26;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2017;5.88;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2018;5.99;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2019;6.2;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2020;5.4;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2021;5.8;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2022;6.6;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2023;6.0;Eurostat;;;;Yes;;Yes;t/ha
LU;Winter barley;2024;5.53;Eurostat;;;;Yes;;;t/ha
LU;Spring barley;1975;17100.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1976;14500.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1977;14600.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1978;15800.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1979;15600.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1980;13500.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1981;14700.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1982;15300.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1983;12000.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1984;11400.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1985;13900.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1986;14000.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1987;12500.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1988;14400.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1989;12400.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1990;10100.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1991;8400.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1992;8100.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1993;8400.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1994;8800.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1995;6900.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1996;6600.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1997;6100.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1998;5900.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;1999;7300.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2000;5000.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2001;6300.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2002;4600.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2003;5300.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2004;3900.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2005;4500.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2006;3700.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2007;3300.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2008;3600.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2009;3500.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2010;3120.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2011;2840.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2012;2200.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2013;3170.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2014;3260.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2015;2790.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2016;2050.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2017;2090.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2018;1720.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2019;1600.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2020;2030.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2021;1480.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2022;2210.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2023;1370.0;Eurostat;;;;Yes;;Yes;ha
LU;Spring barley;2024;1650.0;Eurostat;;;;;;Yes;ha
LU;Spring barley;1975;46100.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1976;27900.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1977;45100.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1978;56700.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1979;57300.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1980;42200.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1981;53600.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1982;58900.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1983;26000.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1984;52100.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1985;58600.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1986;57000.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1987;53700.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1988;62200.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1989;51200.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1990;42800.0;Eurostat;;;;Yes;;Yes;t
LU;Spring barley;1991;38400.0;Eurostat;;;;Yes;;Yes;t
ITC47;Winter barley;2019;3350.0;Mixed;;;Yes;Yes;;Yes;ha
ITC47;Winter barley;2020;3200.0;Mixed;;;Yes;Yes;;Yes;ha
ITC47;Winter barley;2005;19295.6;Mixed;;;Yes;;;Yes;t
ITC47;Winter barley;2006;22456.9;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2007;10841.0;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2008;13592.3;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2009;10829.4;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2010;19080.5;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2011;10855.3;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2012;15355.0;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2013;11580.8;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2014;12330.8;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2016;14315.0;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2017;16860.0;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2018;18600.0;Mixed;;;Yes;Yes;;Yes;t
ITC47;Winter barley;2019;19618.0;Mixed;;;Yes;Yes;;Yes;t
ITC18;Winter barley;2014;21831.2;Mixed;;;Yes;Yes;;Yes;t
